Unnamed Column,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
5999,500 Block W 800 NORTH,15OR14824,OREM,,,04/14/2015 04:05:32 PM,Friday,7,04/10/2015 07:04:07 AM,Description: Citizen Assist,712772161,CITIZEN ASSIST,-2147.48,"{'type': 'Point', 'coordinates': [-2147.48, -2147.48]}",-2147.48,Community Policing,UT,04/14/2015 04:03:38 PM,
6000,1700 Block HEATHER DR,15OR14821,OREM,,,04/14/2015 04:05:32 PM,Friday,7,04/10/2015 07:04:09 AM,Description: Theft-Property-From Motor Vehi,712772171,THEFT-PROPERTY-FROM MOTOR VEHI,40.3295,"{'type': 'Point', 'coordinates': [-111.686, 40.3295]}",-111.686,Theft,UT,04/14/2015 04:03:38 PM,
6001,1 Block E 1750 NORTH,15OR14822,OREM,,,04/14/2015 04:05:32 PM,Friday,7,04/10/2015 07:04:22 AM,Description: Citizen Assist,712772174,CITIZEN ASSIST,40.3295,"{'type': 'Point', 'coordinates': [-111.694, 40.3295]}",-111.694,Community Policing,UT,04/14/2015 04:03:38 PM,
6002,1600 Block STATE ST,15OR14831,OREM,,,04/14/2015 04:05:32 PM,Friday,8,04/10/2015 08:04:01 AM,Description: Theft-Property-From Motor Vehi,712772137,THEFT-PROPERTY-FROM MOTOR VEHI,40.2663,"{'type': 'Point', 'coordinates': [-111.681, 40.2663]}",-111.681,Theft,UT,04/14/2015 04:03:37 PM,
6003,300 Block STATE ST,15OR14833,OREM,,,04/14/2015 04:05:32 PM,Friday,8,04/10/2015 08:04:16 AM,Description: Citizen Assist,712772133,CITIZEN ASSIST,40.2915,"{'type': 'Point', 'coordinates': [-111.693, 40.2915]}",-111.693,Community Policing,UT,04/14/2015 04:03:38 PM,
6004,400 Block S 500 EAST,15OR14826,AMERICAN FORK,,,04/14/2015 04:05:32 PM,Friday,8,04/10/2015 08:04:22 AM,Description: Agency Assist,712772144,AGENCY ASSIST,40.3684,"{'type': 'Point', 'coordinates': [-111.785, 40.3684]}",-111.785,Community Policing,UT,04/14/2015 04:03:37 PM,
6005,300 Block E 1600 SOUTH,15OR14828,OREM,,,04/14/2015 04:05:32 PM,Friday,8,04/10/2015 08:04:41 AM,Description: Alarm,712772135,ALARM,40.2679,"{'type': 'Point', 'coordinates': [-111.687, 40.2679]}",-111.687,Alarm,UT,04/14/2015 04:03:39 PM,
6006,1100 Block STATE ST,15OR14835,OREM,,,04/14/2015 04:05:32 PM,Friday,9,04/10/2015 09:04:08 AM,Description: Property Damage-Non Vandalism,712772105,PROPERTY DAMAGE-NON VANDALISM,40.2758,"{'type': 'Point', 'coordinates': [-111.686, 40.2758]}",-111.686,Property Crime Residential,UT,04/14/2015 04:03:36 PM,
6007,1300 Block SANDHILL RD,15OR14837,OREM,,,04/14/2015 04:05:32 PM,Friday,9,04/10/2015 09:04:16 AM,Description: Traffic Accident-Hit & Run,712772109,TRAFFIC ACCIDENT-HIT & RUN,40.2721,"{'type': 'Point', 'coordinates': [-111.712, 40.2721]}",-111.712,Traffic,UT,04/14/2015 04:03:36 PM,
6008,600 Block N 400 EAST,15OR14839,OREM,,,04/14/2015 04:05:32 PM,Friday,9,04/10/2015 09:04:25 AM,Description: Criminal Mischief,712772091,CRIMINAL MISCHIEF,40.3098,"{'type': 'Point', 'coordinates': [-111.686, 40.3098]}",-111.686,Other,UT,04/14/2015 04:03:36 PM,
6009,1 Block CENTER ST,15OR14838,OREM,,,04/14/2015 04:05:32 PM,Friday,9,04/10/2015 09:04:27 AM,Description: Citizen Assist,712772083,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:03:36 PM,
6010,500 Block S 1200 WEST,15OR14836,OREM,,,04/14/2015 04:05:32 PM,Friday,9,04/10/2015 09:04:32 AM,Description: Citizen Assist,712772104,CITIZEN ASSIST,40.2877,"{'type': 'Point', 'coordinates': [-111.724, 40.2877]}",-111.724,Community Policing,UT,04/14/2015 04:03:36 PM,
6011,1 Block CENTER ST,15OR14841,OREM,,,04/14/2015 04:05:32 PM,Friday,10,04/10/2015 10:04:25 AM,Description: Citizen Assist,712772060,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:03:35 PM,
6012,1 Block CENTER ST,15OR14844,OREM,,,04/14/2015 04:05:32 PM,Friday,10,04/10/2015 10:04:29 AM,Description: Citizen Assist,712772045,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:03:34 PM,
6013,1 Block STATE ST,15OR14840,OREM,,,04/14/2015 04:05:32 PM,Friday,10,04/10/2015 10:04:57 AM,Description: Citizen Assist,712772070,CITIZEN ASSIST,40.2956,"{'type': 'Point', 'coordinates': [-111.694, 40.2956]}",-111.694,Community Policing,UT,04/14/2015 04:03:35 PM,
6014,800 Block STATE ST,15OR14853,OREM,,,04/14/2015 04:05:32 PM,Friday,11,04/10/2015 11:04:17 AM,Description: Citizen Assist,712772013,CITIZEN ASSIST,40.3133,"{'type': 'Point', 'coordinates': [-111.702, 40.3133]}",-111.702,Community Policing,UT,04/14/2015 04:03:34 PM,
6015,MOUNTAIN OAKS DR & N HIGH COUNTRY DR,15OR14850,OREM,,,04/14/2015 04:05:32 PM,Friday,11,04/10/2015 11:04:31 AM,Description: Animal Problem,712772022,ANIMAL PROBLEM,40.3284,"{'type': 'Point', 'coordinates': [-111.677, 40.3284]}",-111.677,Community Policing,UT,04/14/2015 04:03:34 PM,
6016,1 Block CENTER ST,15OR14851,OREM,,,04/14/2015 04:05:32 PM,Friday,11,04/10/2015 11:04:58 AM,Description: Citizen Assist,712772015,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:03:34 PM,
6017,1200 Block STATE ST,15OR14862,OREM,,,04/14/2015 04:05:49 PM,Friday,12,04/10/2015 12:04:20 PM,Description: Citizen Assist,712773128,CITIZEN ASSIST,40.3193,"{'type': 'Point', 'coordinates': [-111.705, 40.3193]}",-111.705,Community Policing,UT,04/14/2015 04:05:06 PM,
6018,1400 Block RESEARCH WAY,15OR14856,OREM,,,04/14/2015 04:05:32 PM,Friday,12,04/10/2015 12:04:26 PM,Description: Citizen Assist,712772001,CITIZEN ASSIST,40.3224,"{'type': 'Point', 'coordinates': [-111.68, 40.3224]}",-111.68,Community Policing,UT,04/14/2015 04:03:34 PM,
6019,1100 Block W 1200 NORTH,15OR14855,OREM,,,04/14/2015 04:05:32 PM,Friday,12,04/10/2015 12:04:28 PM,Description: Property-Found,712772004,PROPERTY-FOUND,40.3191,"{'type': 'Point', 'coordinates': [-111.724, 40.3191]}",-111.724,Property Crime,UT,04/14/2015 04:03:33 PM,
6020,1400 Block S 300 WEST,15OR14863,OREM,,,04/14/2015 04:05:49 PM,Friday,12,04/10/2015 12:04:31 PM,Description: Property Damage-Non Vandalism,712773134,PROPERTY DAMAGE-NON VANDALISM,40.2711,"{'type': 'Point', 'coordinates': [-111.702, 40.2711]}",-111.702,Property Crime Residential,UT,04/14/2015 04:05:06 PM,
6021,1 Block E 800 NORTH,15OR14859,OREM,,,04/14/2015 04:05:32 PM,Friday,12,04/10/2015 12:04:32 PM,Description: Citizen Assist,712771999,CITIZEN ASSIST,40.312,"{'type': 'Point', 'coordinates': [-111.695, 40.312]}",-111.695,Community Policing,UT,04/14/2015 04:03:34 PM,
6022,800 Block STATE ST,15OR14857,OREM,,,04/14/2015 04:05:32 PM,Friday,12,04/10/2015 12:04:39 PM,Description: Citizen Assist,712771997,CITIZEN ASSIST,40.2824,"{'type': 'Point', 'coordinates': [-111.688, 40.2824]}",-111.688,Community Policing,UT,04/14/2015 04:03:33 PM,
6023,1800 Block STATE ST,15OR14860,OREM,,,04/14/2015 04:05:49 PM,Friday,12,04/10/2015 12:04:55 PM,Description: Citizen Assist,712773144,CITIZEN ASSIST,40.2642,"{'type': 'Point', 'coordinates': [-111.68, 40.2642]}",-111.68,Community Policing,UT,04/14/2015 04:05:06 PM,
6024,800 Block GENEVA RD,17OR50871,OREM,,,11/06/2017 11:07:53 AM,Friday,10,11/03/2017 10:11:26 AM,Description: Animal Problem,825522141,ANIMAL PROBLEM,40.2813,"{'type': 'Point', 'coordinates': [-111.732, 40.2813]}",-111.732,Community Policing,UT,11/16/2017 11:13:31 AM,
6025,1400 Block S 320 EAST,17OR50875,OREM,,,11/06/2017 11:07:53 AM,Friday,10,11/03/2017 10:11:39 AM,Description: Animal Problem,825522140,ANIMAL PROBLEM,40.2705,"{'type': 'Point', 'coordinates': [-111.687, 40.2705]}",-111.687,Community Policing,UT,11/16/2017 11:13:31 AM,
6026,300 Block W 920 NORTH,17OR50886,OREM,,,11/06/2017 11:07:43 AM,Friday,11,11/03/2017 11:11:18 AM,Description: Citizen Assist,825522133,CITIZEN ASSIST,40.3144,"{'type': 'Point', 'coordinates': [-111.704, 40.3144]}",-111.704,Community Policing,UT,11/16/2017 11:13:54 AM,
6027,CENTER ST & N GENEVA RD,15OR14873,OREM,,,04/14/2015 04:05:49 PM,Friday,13,04/10/2015 01:04:00 PM,Description: Traffic Accident-Injury,712773074,TRAFFIC ACCIDENT-INJURY,40.2972,"{'type': 'Point', 'coordinates': [-111.734, 40.2972]}",-111.734,Traffic,UT,04/14/2015 04:05:05 PM,
6028,900 Block E 400 NORTH,15OR14868,OREM,,,04/14/2015 04:05:49 PM,Friday,13,04/10/2015 01:04:03 PM,Description: Animal Problem,712773104,ANIMAL PROBLEM,40.3045,"{'type': 'Point', 'coordinates': [-111.674, 40.3045]}",-111.674,Community Policing,UT,04/14/2015 04:05:06 PM,
6029,1000 Block S 150 WEST,15OR14866,OREM,,,04/14/2015 04:05:49 PM,Friday,13,04/10/2015 01:04:03 PM,Description: Assault-Simple,712773109,ASSAULT-SIMPLE,40.2778,"{'type': 'Point', 'coordinates': [-111.699, 40.2778]}",-111.699,Assault,UT,04/14/2015 04:05:06 PM,
6030,1 Block CENTER ST,15OR14869,OREM,,,04/14/2015 04:05:49 PM,Friday,13,04/10/2015 01:04:34 PM,Description: Citizen Assist,712773098,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:05:05 PM,
6031,1300 Block N 1300 WEST,15OR14876,OREM,,,04/14/2015 04:05:49 PM,Friday,13,04/10/2015 01:04:36 PM,Description: Citizen Assist,712773063,CITIZEN ASSIST,40.3222,"{'type': 'Point', 'coordinates': [-111.727, 40.3222]}",-111.727,Community Policing,UT,04/14/2015 04:05:04 PM,
6032,900 Block STATE ST,15OR14877,OREM,,,04/14/2015 04:05:49 PM,Friday,14,04/10/2015 02:04:05 PM,Description: Citizen Assist,712773053,CITIZEN ASSIST,40.3151,"{'type': 'Point', 'coordinates': [-111.703, 40.3151]}",-111.703,Community Policing,UT,04/14/2015 04:05:04 PM,
6033,1 Block CENTER ST,15OR14879,OREM,,,04/14/2015 04:05:49 PM,Friday,14,04/10/2015 02:04:12 PM,Description: Citizen Assist,712773043,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:05:04 PM,
6034,1 Block CENTER ST,15OR14881,OREM,,,04/14/2015 04:05:49 PM,Friday,14,04/10/2015 02:04:13 PM,Description: Citizen Assist,712773039,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:05:04 PM,
6035,700 Block N 1370 WEST,15OR14893,OREM,,,04/14/2015 04:05:49 PM,Friday,14,04/10/2015 02:04:26 PM,Description: Citizen Assist,712773008,CITIZEN ASSIST,40.3111,"{'type': 'Point', 'coordinates': [-111.729, 40.3111]}",-111.729,Community Policing,UT,04/14/2015 04:05:03 PM,
6036,800 Block W 200 NORTH,15OR14884,OREM,,,04/14/2015 04:05:49 PM,Friday,14,04/10/2015 02:04:56 PM,Description: Animal Problem,712773025,ANIMAL PROBLEM,40.3009,"{'type': 'Point', 'coordinates': [-111.717, 40.3009]}",-111.717,Community Policing,UT,04/14/2015 04:05:03 PM,
6037,1800 Block N 760 WEST,15OR14895,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:06 PM,Description: Citizen Assist,712772941,CITIZEN ASSIST,40.3309,"{'type': 'Point', 'coordinates': [-111.714, 40.3309]}",-111.714,Community Policing,UT,04/14/2015 04:04:58 PM,
6038,1100 Block FALCON WAY,15OR14897,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:10 PM,Description: Vehicle-Abandoned,712772936,VEHICLE-ABANDONED,40.318,"{'type': 'Point', 'coordinates': [-111.682, 40.318]}",-111.682,Community Policing,UT,04/14/2015 04:04:58 PM,
6039,1 Block CENTER ST,15OR14896,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:27 PM,Description: Citizen Assist,712772933,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:04:58 PM,
6040,200 Block STATE ST,15OR14900,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:40 PM,Description: Traffic Accident-Reportable,712772926,TRAFFIC ACCIDENT-REPORTABLE,40.3008,"{'type': 'Point', 'coordinates': [-111.697, 40.3008]}",-111.697,Traffic,UT,04/14/2015 04:04:58 PM,
6041,200 Block GENEVA RD,15OR14888,OREM,,,04/14/2015 04:05:49 PM,Friday,15,04/10/2015 03:04:41 PM,Description: Vehicle-Abandoned,712773004,VEHICLE-ABANDONED,40.2925,"{'type': 'Point', 'coordinates': [-111.734, 40.2925]}",-111.734,Community Policing,UT,04/14/2015 04:05:03 PM,
6042,1 Block CENTER ST,15OR14902,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:45 PM,Description: Citizen Assist,712772924,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:04:57 PM,
6043,STATE ST & E UNIVERSITY PKWY,15OR14894,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:47 PM,Description: Traffic Accident-Injury,712772939,TRAFFIC ACCIDENT-INJURY,40.2734,"{'type': 'Point', 'coordinates': [-111.685, 40.2734]}",-111.685,Traffic,UT,04/14/2015 04:04:59 PM,
6044,100 Block E 865 NORTH,15OR14899,OREM,,,04/14/2015 04:05:47 PM,Friday,15,04/10/2015 03:04:57 PM,Description: Property-Lost,712772928,PROPERTY-LOST,40.3131,"{'type': 'Point', 'coordinates': [-111.691, 40.3131]}",-111.691,Property Crime,UT,04/14/2015 04:04:57 PM,
6045,100 Block S 1000 EAST,15OR14903,OREM,,,04/14/2015 04:05:47 PM,Friday,16,04/10/2015 04:04:23 PM,Description: Fraud,712772920,FRAUD,40.2952,"{'type': 'Point', 'coordinates': [-111.672, 40.2952]}",-111.672,Theft,UT,04/14/2015 04:04:58 PM,
6046,400 Block W 800 NORTH,15OR14908,OREM,,,04/14/2015 04:05:47 PM,Friday,16,04/10/2015 04:04:51 PM,Description: Citizen Assist,712772870,CITIZEN ASSIST,40.3121,"{'type': 'Point', 'coordinates': [-111.707, 40.3121]}",-111.707,Community Policing,UT,04/14/2015 04:04:56 PM,
6047,1 Block CENTER ST,15OR14905,OREM,,,04/14/2015 04:05:47 PM,Friday,16,04/10/2015 04:04:56 PM,Description: Citizen Assist,712772902,CITIZEN ASSIST,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Community Policing,UT,04/14/2015 04:04:57 PM,
6048,800 Block N 1200 WEST,15OR14915,OREM,,,04/14/2015 04:05:47 PM,Friday,17,04/10/2015 05:04:03 PM,Description: Citizen Assist,712772799,CITIZEN ASSIST,40.3125,"{'type': 'Point', 'coordinates': [-111.723, 40.3125]}",-111.723,Community Policing,UT,04/14/2015 04:04:54 PM,
6049,1 Block SAM WHITE LN,15OR14914,PLEASANT GROVE,,,04/14/2015 04:05:47 PM,Friday,17,04/10/2015 05:04:14 PM,Description: Agency Assist,712772787,AGENCY ASSIST,40.3552,"{'type': 'Point', 'coordinates': [-111.741, 40.3552]}",-111.741,Community Policing,UT,04/14/2015 04:03:03 PM,
6050,100 Block N 1200 WEST,15OR14909,OREM,,,04/14/2015 04:05:47 PM,Friday,17,04/10/2015 05:04:33 PM,Description: Traffic Accident-Reportable,712772868,TRAFFIC ACCIDENT-REPORTABLE,40.2998,"{'type': 'Point', 'coordinates': [-111.724, 40.2998]}",-111.724,Traffic,UT,04/14/2015 04:04:56 PM,
6051,100 Block CENTER ST,15OR14916,OREM,,,04/14/2015 04:05:47 PM,Friday,17,04/10/2015 05:04:38 PM,Description: Theft-Property-Other,712772835,THEFT-PROPERTY-OTHER,40.2971,"{'type': 'Point', 'coordinates': [-111.7, 40.2971]}",-111.7,Theft,UT,04/14/2015 04:04:56 PM,
6052,200 Block E 700 NORTH,15OR14919,OREM,,,04/14/2015 04:05:47 PM,Friday,18,04/10/2015 06:04:00 PM,Description: Citizen Assist,712772777,CITIZEN ASSIST,40.31,"{'type': 'Point', 'coordinates': [-111.689, 40.31]}",-111.689,Community Policing,UT,04/14/2015 04:04:53 PM,
6053,100 Block CENTER ST,15OR14918,OREM,,,04/14/2015 04:05:47 PM,Friday,18,04/10/2015 06:04:06 PM,Description: Theft-Property-Other,712772755,THEFT-PROPERTY-OTHER,40.2971,"{'type': 'Point', 'coordinates': [-111.7, 40.2971]}",-111.7,Theft,UT,04/14/2015 04:04:53 PM,
6054,100 Block CENTER ST,15OR14917,OREM,,,04/14/2015 04:05:47 PM,Friday,18,04/10/2015 06:04:17 PM,Description: Theft-Property-Other,712772753,THEFT-PROPERTY-OTHER,40.2971,"{'type': 'Point', 'coordinates': [-111.7, 40.2971]}",-111.7,Theft,UT,04/14/2015 04:04:52 PM,
6055,300 Block STATE ST,15OR14921,OREM,,,04/14/2015 04:05:43 PM,Friday,18,04/10/2015 06:04:40 PM,Description: Fraud,712772732,FRAUD,40.29,"{'type': 'Point', 'coordinates': [-111.692, 40.29]}",-111.692,Theft,UT,04/14/2015 04:04:51 PM,
6056,500 Block UNIVERSITY PKWY,15OR14922,OREM,,,04/14/2015 04:05:43 PM,Friday,18,04/10/2015 06:04:46 PM,Description: Citizen Assist,712772716,CITIZEN ASSIST,40.2734,"{'type': 'Point', 'coordinates': [-111.681, 40.2734]}",-111.681,Community Policing,UT,04/14/2015 04:04:51 PM,
6057,900 Block N 940 WEST,15OR14924,OREM,,,04/14/2015 04:05:43 PM,Friday,19,04/10/2015 07:04:32 PM,Description: Alarm,712772676,ALARM,40.3141,"{'type': 'Point', 'coordinates': [-111.719, 40.3141]}",-111.719,Alarm,UT,04/14/2015 04:04:51 PM,
6058,800 Block STATE ST,15OR14923,OREM,,,04/14/2015 04:05:43 PM,Friday,19,04/10/2015 07:04:38 PM,Description: Citizen Assist,712772685,CITIZEN ASSIST,40.3134,"{'type': 'Point', 'coordinates': [-111.702, 40.3134]}",-111.702,Community Policing,UT,04/14/2015 04:04:50 PM,
6059,500 Block OREM BLVD,15OR14929,OREM,,,04/14/2015 04:05:43 PM,Friday,20,04/10/2015 08:04:02 PM,Description: Citizen Assist,712772636,CITIZEN ASSIST,40.2866,"{'type': 'Point', 'coordinates': [-111.693, 40.2866]}",-111.693,Community Policing,UT,04/14/2015 04:04:43 PM,
6060,1 Block N 1200 WEST,15OR14932,OREM,,,04/14/2015 04:05:43 PM,Friday,20,04/10/2015 08:04:49 PM,Description: Alarm,712772598,ALARM,40.2984,"{'type': 'Point', 'coordinates': [-111.724, 40.2984]}",-111.724,Alarm,UT,04/14/2015 04:04:42 PM,
6061,100 Block STATE ST,15OR14933,OREM,,,04/14/2015 04:05:43 PM,Friday,20,04/10/2015 08:04:51 PM,Description: Citizen Assist,712772602,CITIZEN ASSIST,40.2937,"{'type': 'Point', 'coordinates': [-111.694, 40.2937]}",-111.694,Community Policing,UT,04/14/2015 04:04:42 PM,
6062,800 Block STATE ST,15OR14926,OREM,,,04/14/2015 04:05:43 PM,Friday,20,04/10/2015 08:04:57 PM,Description: Traffic Accident-Reportable,712772652,TRAFFIC ACCIDENT-REPORTABLE,40.3119,"{'type': 'Point', 'coordinates': [-111.701, 40.3119]}",-111.701,Traffic,UT,04/14/2015 04:04:43 PM,
6063,800 Block CENTER ST,15OR14930,OREM,,,04/14/2015 04:05:43 PM,Friday,20,04/10/2015 08:04:58 PM,Description: Citizen Assist,712772638,CITIZEN ASSIST,40.2969,"{'type': 'Point', 'coordinates': [-111.676, 40.2969]}",-111.676,Community Policing,UT,04/14/2015 04:04:43 PM,
6064,500 Block S 1200 WEST,15OR14938,OREM,,,04/14/2015 04:05:40 PM,Friday,21,04/10/2015 09:04:04 PM,Description: Family Problem-No Violence,712772549,FAMILY PROBLEM-NO VIOLENCE,40.287,"{'type': 'Point', 'coordinates': [-111.724, 40.287]}",-111.724,Family Offense,UT,04/14/2015 04:04:28 PM,
6065,100 Block UNIVERSITY PKWY,15OR14937,OREM,,,04/14/2015 04:05:43 PM,Friday,21,04/10/2015 09:04:09 PM,Description: Citizen Assist,712772573,CITIZEN ASSIST,40.2735,"{'type': 'Point', 'coordinates': [-111.692, 40.2735]}",-111.692,Community Policing,UT,04/14/2015 04:04:41 PM,
6066,800 Block UNIVERSITY PKWY,15OR14940,OREM,,,04/14/2015 04:05:40 PM,Friday,21,04/10/2015 09:04:15 PM,Description: Citizen Assist,712772531,CITIZEN ASSIST,40.2753,"{'type': 'Point', 'coordinates': [-111.715, 40.2753]}",-111.715,Community Policing,UT,04/14/2015 04:04:21 PM,
6067,1 Block STATE ST,15OR14935,OREM,,,04/14/2015 04:05:43 PM,Friday,21,04/10/2015 09:04:56 PM,Description: Citizen Assist,712772582,CITIZEN ASSIST,40.2969,"{'type': 'Point', 'coordinates': [-111.695, 40.2969]}",-111.695,Community Policing,UT,04/14/2015 04:04:41 PM,
6068,200 Block ELLIS DR,15OR14947,OREM,,,04/14/2015 04:05:40 PM,Friday,22,04/10/2015 10:04:18 PM,Description: Agency Assist,712772441,AGENCY ASSIST,40.2919,"{'type': 'Point', 'coordinates': [-111.68, 40.2919]}",-111.68,Community Policing,UT,04/14/2015 04:04:17 PM,
6069,1400 Block N 300 EAST,15OR14943,OREM,,,04/14/2015 04:05:40 PM,Friday,22,04/10/2015 10:04:59 PM,Description: Criminal Mischief,712772489,CRIMINAL MISCHIEF,40.3249,"{'type': 'Point', 'coordinates': [-111.689, 40.3249]}",-111.689,Other,UT,04/14/2015 04:04:19 PM,
6070,700 Block E 1200 NORTH,15OR14956,OREM,,,04/14/2015 04:05:40 PM,Friday,23,04/10/2015 11:04:49 PM,Description: Criminal Mischief,712772393,CRIMINAL MISCHIEF,40.3193,"{'type': 'Point', 'coordinates': [-111.678, 40.3193]}",-111.678,Other,UT,04/14/2015 04:04:08 PM,
6071,100 Block PALISADE DR,15OR14964,OREM,,,04/14/2015 04:05:35 PM,Saturday,1,04/11/2015 01:04:03 AM,Description: Alarm,712772310,ALARM,40.3001,"{'type': 'Point', 'coordinates': [-111.668, 40.3001]}",-111.668,Alarm,UT,04/14/2015 04:04:02 PM,
6072,300 Block N 400 WEST,17OR50892,OREM,,,11/06/2017 11:07:30 AM,Friday,12,11/03/2017 12:11:00 PM,Description: Animal Problem,825522124,ANIMAL PROBLEM,40.3033,"{'type': 'Point', 'coordinates': [-111.705, 40.3033]}",-111.705,Community Policing,UT,11/16/2017 11:14:05 AM,
6073,100 Block E 1500 SOUTH,15OR14965,OREM,,,04/14/2015 04:05:35 PM,Saturday,1,04/11/2015 01:04:07 AM,Description: Family Problem-No Violence,712772309,FAMILY PROBLEM-NO VIOLENCE,40.2697,"{'type': 'Point', 'coordinates': [-111.692, 40.2697]}",-111.692,Family Offense,UT,04/14/2015 04:04:02 PM,
6074,200 Block INGLEWOOD DR,15OR14967,OREM,,,04/14/2015 04:05:35 PM,Saturday,1,04/11/2015 01:04:17 AM,Description: Agency Assist,712772307,AGENCY ASSIST,40.2923,"{'type': 'Point', 'coordinates': [-111.678, 40.2923]}",-111.678,Community Policing,UT,04/14/2015 04:04:02 PM,
6075,100 Block E 600 SOUTH,15OR14961,OREM,,,04/14/2015 04:05:35 PM,Saturday,1,04/11/2015 01:04:18 AM,Description: Domestic Violence With Arrest,712772323,DOMESTIC VIOLENCE WITH ARREST,40.2864,"{'type': 'Point', 'coordinates': [-111.693, 40.2864]}",-111.693,Family Offense,UT,04/14/2015 04:04:03 PM,
6076,100 Block E 980 NORTH,15OR14960,OREM,,,04/14/2015 04:05:35 PM,Saturday,1,04/11/2015 01:04:28 AM,Description: Citizen Assist,712772325,CITIZEN ASSIST,40.3152,"{'type': 'Point', 'coordinates': [-111.691, 40.3152]}",-111.691,Community Policing,UT,04/14/2015 04:04:03 PM,
6077,1500 Block STATE ST,15OR14968,OREM,,,04/14/2015 04:05:35 PM,Saturday,2,04/11/2015 02:04:29 AM,Description: Disorderly Conduct,712772297,DISORDERLY CONDUCT,40.3265,"{'type': 'Point', 'coordinates': [-111.708, 40.3265]}",-111.708,Disorder,UT,04/14/2015 04:04:01 PM,
6078,1400 Block W 1600 NORTH,15OR14972,OREM,,,04/14/2015 04:05:35 PM,Saturday,3,04/11/2015 03:04:37 AM,Description: Citizen Assist,712772284,CITIZEN ASSIST,40.3263,"{'type': 'Point', 'coordinates': [-111.729, 40.3263]}",-111.729,Community Policing,UT,04/14/2015 04:04:01 PM,
6079,1300 Block SANDHILL RD,15OR14970,OREM,,,04/14/2015 04:05:35 PM,Saturday,3,04/11/2015 03:04:56 AM,Description: Traffic Offense,712772288,TRAFFIC OFFENSE,40.2721,"{'type': 'Point', 'coordinates': [-111.712, 40.2721]}",-111.712,Traffic,UT,04/14/2015 04:04:01 PM,
6080,2000 Block STATE ST,15OR14976,OREM,,,04/14/2015 04:05:35 PM,Saturday,7,04/11/2015 07:04:04 AM,Description: Traffic Accident-Reportable,712772219,TRAFFIC ACCIDENT-REPORTABLE,40.3337,"{'type': 'Point', 'coordinates': [-111.713, 40.3337]}",-111.713,Traffic,UT,04/14/2015 04:03:59 PM,
6081,1600 Block MAIN ST,15OR14983,OREM,,,04/14/2015 04:05:32 PM,Saturday,9,04/11/2015 09:04:08 AM,Description: Citizen Assist,712772176,CITIZEN ASSIST,40.268,"{'type': 'Point', 'coordinates': [-111.695, 40.268]}",-111.695,Community Policing,UT,04/14/2015 04:03:39 PM,
6082,1 Block CENTER ST,15OR14981,OREM,,,04/14/2015 04:05:35 PM,Saturday,9,04/11/2015 09:04:22 AM,Description: Custodial Interference,712772189,CUSTODIAL INTERFERENCE,40.2971,"{'type': 'Point', 'coordinates': [-111.693, 40.2971]}",-111.693,Family Offense,UT,04/14/2015 04:03:51 PM,
6083,700 Block S 400 EAST,15OR14984,OREM,,,04/14/2015 04:05:32 PM,Saturday,9,04/11/2015 09:04:30 AM,Description: Alarm,712772172,ALARM,40.283,"{'type': 'Point', 'coordinates': [-111.686, 40.283]}",-111.686,Alarm,UT,04/14/2015 04:03:38 PM,
