column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
12506,7900 Block S US 89 & 91,12-C10830,WELLSVILLE,,,12/25/2012 01:02:12 PM,Monday,2,12/24/2012 02:12:00 AM,"""Assist,Agency""",137008307,"""[CCSO] ASSIST,AGENCY""",41.588612,"{'type': 'Point', 'coordinates': [-111.962784, 41.588612]}",-111.962784,Community Policing,UT,01/16/2013 01:02:28 PM,
12507,100 Block W 2200 N,12-C10831,LOGAN,,,12/25/2012 01:02:12 PM,Sunday,23,12/23/2012 11:12:00 PM,"""Assist,Agency""",137008308,"""[CCSO] ASSIST,AGENCY""",41.772482,"{'type': 'Point', 'coordinates': [-111.836345, 41.772482]}",-111.836345,Community Policing,UT,01/16/2013 01:02:28 PM,
12508,9200 Block N US 91,12-C10832,CACHE COUNTY,,,12/25/2012 01:02:12 PM,Monday,4,12/24/2012 04:12:00 AM,"""Assist,Motoris""",137008309,"""[CCSO] ASSIST,MOTORIS""",41.899913,"{'type': 'Point', 'coordinates': [-111.814787, 41.899913]}",-111.814787,Community Policing,UT,01/16/2013 01:02:28 PM,
12509,400 Block N 200 W,12-C10833,HYRUM,,,12/25/2012 01:02:12 PM,Monday,5,12/24/2012 05:12:00 AM,"""Accident,PD""",137008310,"""[CCSO] ACCIDENT,PD""",41.644148,"{'type': 'Point', 'coordinates': [-111.86089, 41.644148]}",-111.86089,Traffic,UT,01/05/2013 01:02:14 PM,
12510,4000 Block MENDON RD,12-C10835,CACHE COUNTY,,,12/25/2012 01:02:12 PM,Monday,8,12/24/2012 08:12:00 AM,"""Assist,Motoris""",137008311,"""[CCSO] ASSIST,MOTORIS""",41.720372,"{'type': 'Point', 'coordinates': [-111.930016, 41.720372]}",-111.930016,Community Policing,UT,01/11/2013 01:02:26 PM,
12511,500 Block W 2700 S,16-C8016,NIBLEY,,,09/20/2016 07:07:00 AM,Monday,14,09/19/2016 02:39:47 PM,Animal Problem,772701538,[CCSO] ANIMAL PROBLEM,41.6837,"{'type': 'Point', 'coordinates': [-111.846, 41.6837]}",-111.846,Community Policing,UT,10/19/2016 03:23:35 PM,
12512,1 Block N SR 165,12-C10838,PROVIDENCE,,,12/25/2012 01:02:12 PM,Monday,9,12/24/2012 09:12:00 AM,"""Accident,PD""",137008314,"""[CCSO] ACCIDENT,PD""",41.70928,"{'type': 'Point', 'coordinates': [-111.834633, 41.70928]}",-111.834633,Traffic,UT,01/11/2013 01:02:26 PM,
12513,1 Block S CENTER ST,16-C8019,HYRUM,,,09/20/2016 07:07:00 AM,Monday,15,09/19/2016 03:31:10 PM,Parking Problem,772701541,[CCSO] PARKING PROBLEM,41.6322,"{'type': 'Point', 'coordinates': [-111.855, 41.6322]}",-111.855,Traffic,UT,10/19/2016 03:23:35 PM,
12514,700 Block W 250 N,16-C8021,HYRUM,,,09/20/2016 07:07:00 AM,Monday,16,09/19/2016 04:22:27 PM,"Assist,Citizen",772701543,"[CCSO] ASSIST,CITIZEN",41.6398,"{'type': 'Point', 'coordinates': [-111.875, 41.6398]}",-111.875,Community Policing,UT,10/19/2016 03:23:35 PM,
12515,1500 Block N 200 E,12-C10868,NORTH LOGAN,,,12/26/2012 01:02:05 PM,Tuesday,21,12/25/2012 09:12:32 PM,"""Assist,Agency""",137039739,"""[CCSO] ASSIST,AGENCY""",41.760836,"{'type': 'Point', 'coordinates': [-111.828951, 41.760836]}",-111.828951,Community Policing,UT,01/02/2013 01:02:04 PM,
12516,400 Block RIVER HEIGHTS BLVD,12-C10869,RIVER HEIGHTS,,,12/26/2012 01:02:05 PM,Tuesday,22,12/25/2012 10:12:00 PM,"""Alarm,Intru""",137039740,"""[CCSO] ALARM,INTRU""",41.724787,"{'type': 'Point', 'coordinates': [-111.823145, 41.724787]}",-111.823145,Alarm,UT,01/16/2013 01:02:28 PM,
12517,1 Block S 200 E,12-C10859,PROVIDENCE,,,12/26/2012 01:02:05 PM,Tuesday,0,12/25/2012 12:12:00 AM,Susp Vehicle,137039741,[CCSO] SUSP VEHICLE,41.70675,"{'type': 'Point', 'coordinates': [-111.812829, 41.70675]}",-111.812829,Vehicle Stop,UT,01/16/2013 01:02:28 PM,
12518,200 Block N STATE ST,12-C10860,RICHMOND,,,12/26/2012 01:02:05 PM,Tuesday,7,12/25/2012 07:12:00 AM,Animal Problem,137039742,[CCSO] ANIMAL PROBLEM,41.928435,"{'type': 'Point', 'coordinates': [-111.808076, 41.928435]}",-111.808076,Community Policing,UT,01/17/2013 01:02:38 PM,
12519,200 Block APPLE DR,12-C10861,HYRUM,,,12/26/2012 01:02:05 PM,Tuesday,6,12/25/2012 06:12:00 AM,Property Damage,137039743,[CCSO] PROPERTY DAMAGE,41.638151,"{'type': 'Point', 'coordinates': [-111.834264, 41.638151]}",-111.834264,Property Crime,UT,02/21/2013 01:04:48 PM,
12520,100 Block W 200 S,12-C10864,LEWISTON,,,12/26/2012 01:02:05 PM,Tuesday,15,12/25/2012 03:12:00 PM,Welfare Check,137039746,[CCSO] WELFARE CHECK,41.9717,"{'type': 'Point', 'coordinates': [-111.862079, 41.9717]}",-111.862079,Community Policing,UT,03/25/2013 12:06:30 PM,
12521,3200 Block S 250 W,12-C10894,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,18,12/26/2012 06:12:11 PM,"""Dispute,Family""",137086260,"""[CCSO] DISPUTE,FAMILY""",41.67358,"{'type': 'Point', 'coordinates': [-111.83864, 41.67358]}",-111.83864,Family Offense,UT,01/15/2013 01:02:35 PM,
12522,400 Block E MAIN ST,12-C10895,RICHMOND,,,12/27/2012 01:02:26 PM,Wednesday,19,12/26/2012 07:12:00 PM,Parking Problem,137086261,[CCSO] PARKING PROBLEM,41.922466,"{'type': 'Point', 'coordinates': [-111.796454, 41.922466]}",-111.796454,Traffic,UT,01/16/2013 01:02:28 PM,
12523,200 Block N 400 E,16-C8022,PROVIDENCE,,,09/20/2016 07:07:00 AM,Monday,17,09/19/2016 05:00:25 PM,Susp Person,772701544,[CCSO] SUSP PERSON,41.7122,"{'type': 'Point', 'coordinates': [-111.807, 41.7122]}",-111.807,Pedestrian Stop,UT,10/19/2016 03:23:35 PM,
12524,400 Block RIVER HEIGHTS BLVD,12-C10898,RIVER HEIGHTS,,,12/27/2012 01:02:26 PM,Wednesday,20,12/26/2012 08:12:17 PM,Threats,137086264,[CCSO] THREATS,41.724787,"{'type': 'Point', 'coordinates': [-111.823145, 41.724787]}",-111.823145,Disorder,UT,01/18/2013 01:02:23 PM,
12525,100 Block W 300 S,12-C10900,RICHMOND,,,12/27/2012 01:02:26 PM,Wednesday,20,12/26/2012 08:12:00 PM,Parking Problem,137086266,[CCSO] PARKING PROBLEM,41.916433,"{'type': 'Point', 'coordinates': [-111.813634, 41.916433]}",-111.813634,Traffic,UT,01/16/2013 01:02:28 PM,
12526,2700 Block S US 89 & 91,12-C10901,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,20,12/26/2012 08:12:16 PM,Susp Person,137086267,[CCSO] SUSP PERSON,41.682674,"{'type': 'Point', 'coordinates': [-111.875769, 41.682674]}",-111.875769,Pedestrian Stop,UT,01/04/2013 01:02:06 PM,
12527,700 Block E 100 N,12-C10902,HYRUM,,,12/27/2012 01:02:26 PM,Wednesday,22,12/26/2012 10:12:00 PM,"""Assist,Citizen""",137086268,"""[CCSO] ASSIST,CITIZEN""",41.636554,"{'type': 'Point', 'coordinates': [-111.835482, 41.636554]}",-111.835482,Community Policing,UT,01/18/2013 01:02:23 PM,
12528,9500 Block S 200 W,16-C8023,PARADISE,,,09/20/2016 07:07:00 AM,Monday,17,09/19/2016 05:02:14 PM,"Assist,Citizen",772701545,"[CCSO] ASSIST,CITIZEN",41.5581,"{'type': 'Point', 'coordinates': [-111.837, 41.5581]}",-111.837,Community Policing,UT,10/19/2016 03:23:35 PM,
12529,300 Block W 550 N,15-C747,MILLVILLE,,,02/02/2015 10:08:08 AM,Sunday,15,02/01/2015 03:15:41 PM,Susp Incident,680665157,[CCSO] SUSP INCIDENT,41.6911,"{'type': 'Point', 'coordinates': [-111.831, 41.6911]}",-111.831,Community Policing,UT,03/04/2015 07:14:30 AM,
12530,200 Block E CENTER ST,12-C10905,CLARKSTON,,,12/27/2012 01:02:26 PM,Wednesday,21,12/26/2012 09:12:09 PM,Susp Person,137086271,[CCSO] SUSP PERSON,41.919984,"{'type': 'Point', 'coordinates': [-112.044365, 41.919984]}",-112.044365,Pedestrian Stop,UT,01/16/2013 01:02:28 PM,
12531,400 Block S 650 E,12-C10906,HYRUM,,,12/27/2012 01:02:26 PM,Wednesday,21,12/26/2012 09:12:57 PM,Threats,137086272,[CCSO] THREATS,41.624762,"{'type': 'Point', 'coordinates': [-111.837599, 41.624762]}",-111.837599,Disorder,UT,01/16/2013 01:02:28 PM,
12532,1000 Block WINDSOR DR,12-C10907,RIVER HEIGHTS,,,12/27/2012 01:02:26 PM,Wednesday,22,12/26/2012 10:12:09 PM,"""Assist,Citizen""",137086273,"""[CCSO] ASSIST,CITIZEN""",41.723501,"{'type': 'Point', 'coordinates': [-111.809632, 41.723501]}",-111.809632,Community Policing,UT,04/26/2013 12:15:21 PM,
12533,500 Block W 2775 S,12-C10880,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,12,12/26/2012 12:12:00 PM,VIN Inspection,137086274,[CCSO] VIN INSPECTION,41.682584,"{'type': 'Point', 'coordinates': [-111.846297, 41.682584]}",-111.846297,Traffic,UT,01/17/2013 01:02:38 PM,
12534,200 Block W 3900 S,12-C10908,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,22,12/26/2012 10:12:00 PM,Noise Problem,137086275,[CCSO] NOISE PROBLEM,41.662498,"{'type': 'Point', 'coordinates': [-111.839862, 41.662498]}",-111.839862,Disorder,UT,01/16/2013 01:02:28 PM,
12535,PROVIDENCE CANYON RD,12-C10881,CACHE COUNTY,,,12/27/2012 01:02:26 PM,Wednesday,13,12/26/2012 01:12:00 PM,Parking Problem,137086276,[CCSO] PARKING PROBLEM,41.69083,"{'type': 'Point', 'coordinates': [-111.764042, 41.69083]}",-111.764042,Traffic,UT,01/18/2013 01:02:23 PM,
12536,100 Block W 200 S,12-C10909,LEWISTON,,,12/27/2012 01:02:26 PM,Wednesday,22,12/26/2012 10:12:00 PM,Welfare Check,137086277,[CCSO] WELFARE CHECK,41.9717,"{'type': 'Point', 'coordinates': [-111.862079, 41.9717]}",-111.862079,Community Policing,UT,01/16/2013 01:02:28 PM,
12537,100 Block N STATE ST,12-C10882,RICHMOND,,,12/27/2012 01:02:26 PM,Wednesday,13,12/26/2012 01:12:27 PM,"""Assist,Agency""",137086278,"""[CCSO] ASSIST,AGENCY""",41.926097,"{'type': 'Point', 'coordinates': [-111.808541, 41.926097]}",-111.808541,Community Policing,UT,02/18/2013 01:04:32 PM,
12538,400 Block W 3650 S,12-C10883,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,14,12/26/2012 02:12:00 PM,VIN Inspection,137086279,[CCSO] VIN INSPECTION,41.665826,"{'type': 'Point', 'coordinates': [-111.843668, 41.665826]}",-111.843668,Traffic,UT,01/15/2013 01:02:35 PM,
12539,6100 Block S US 89 & 91,12-C10884,CACHE COUNTY,,,12/27/2012 01:02:26 PM,Wednesday,15,12/26/2012 03:12:00 PM,"""Assist,Agency""",137086280,"""[CCSO] ASSIST,AGENCY""",41.622544,"{'type': 'Point', 'coordinates': [-111.928198, 41.622544]}",-111.928198,Community Policing,UT,01/18/2013 01:02:23 PM,
12540,100 Block S 400 W,12-C10885,HYRUM,,,12/27/2012 01:02:26 PM,Wednesday,15,12/26/2012 03:12:42 PM,Susp Incident,137086281,[CCSO] SUSP INCIDENT,41.630393,"{'type': 'Point', 'coordinates': [-111.866498, 41.630393]}",-111.866498,Community Policing,UT,01/15/2013 01:02:35 PM,
12541,300 Block N 300 E,15-C748,PROVIDENCE,,,02/02/2015 10:08:08 AM,Sunday,16,02/01/2015 04:25:59 PM,"Accident,PD",680665158,"[CCSO] ACCIDENT,PD",41.712,"{'type': 'Point', 'coordinates': [-111.81, 41.712]}",-111.81,Traffic,UT,03/04/2015 07:14:30 AM,
12542,200 Block S MAIN ST,12-C10887,CLARKSTON,,,12/27/2012 01:02:26 PM,Wednesday,17,12/26/2012 05:12:00 PM,VIN Inspection,137086283,[CCSO] VIN INSPECTION,41.915806,"{'type': 'Point', 'coordinates': [-112.050741, 41.915806]}",-112.050741,Traffic,UT,01/16/2013 01:02:28 PM,
12543,500 Block S 200 W,12-C10888,PROVIDENCE,,,12/27/2012 01:02:26 PM,Wednesday,17,12/26/2012 05:12:00 PM,"""Assist,Citizen""",137086284,"""[CCSO] ASSIST,CITIZEN""",41.696864,"{'type': 'Point', 'coordinates': [-111.823209, 41.696864]}",-111.823209,Community Policing,UT,06/04/2013 12:05:19 PM,
12544,1200 Block N 400 W,15-C749,TRENTON,,,02/02/2015 10:08:08 AM,Sunday,17,02/01/2015 05:27:11 PM,Susp Incident,680665159,[CCSO] SUSP INCIDENT,41.939,"{'type': 'Point', 'coordinates': [-111.954, 41.939]}",-111.954,Community Policing,UT,03/04/2015 07:14:31 AM,
12545,500 Block W 100 N,15-C750,PROVIDENCE,,,02/02/2015 10:08:08 AM,Sunday,17,02/01/2015 05:38:36 PM,"Alarm,Intru",680665160,"[CCSO] ALARM,INTRU",41.7101,"{'type': 'Point', 'coordinates': [-111.831, 41.7101]}",-111.831,Alarm,UT,03/04/2015 07:14:31 AM,
12546,100 Block S 100 W,15-C752,PROVIDENCE,,,02/02/2015 10:08:08 AM,Sunday,19,02/01/2015 07:39:41 PM,Animal Problem,680665162,[CCSO] ANIMAL PROBLEM,41.7052,"{'type': 'Point', 'coordinates': [-111.82, 41.7052]}",-111.82,Community Policing,UT,03/04/2015 07:14:32 AM,
12547,700 Block W 3200 S,12-C10872,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,7,12/26/2012 07:12:00 AM,Traffic Control,137086288,[CCSO] TRAFFIC CONTROL,41.6749,"{'type': 'Point', 'coordinates': [-111.850478, 41.6749]}",-111.850478,Traffic,UT,01/18/2013 01:02:23 PM,
12548,400 Block E MAIN ST,12-C10873,HYRUM,,,12/27/2012 01:02:26 PM,Wednesday,8,12/26/2012 08:12:00 AM,"""Assist,Citizen""",137086289,"""[CCSO] ASSIST,CITIZEN""",41.633799,"{'type': 'Point', 'coordinates': [-111.843218, 41.633799]}",-111.843218,Community Policing,UT,01/17/2013 01:02:38 PM,
12549,100 Block W 200 S,12-C10874,WELLSVILLE,,,12/27/2012 01:02:26 PM,Wednesday,8,12/26/2012 08:12:00 AM,"""Assist,Citizen""",137086290,"""[CCSO] ASSIST,CITIZEN""",41.634698,"{'type': 'Point', 'coordinates': [-111.939012, 41.634698]}",-111.939012,Community Policing,UT,01/18/2013 01:02:23 PM,
12550,900 Block W 2980 S,12-C10875,NIBLEY,,,12/27/2012 01:02:26 PM,Wednesday,9,12/26/2012 09:12:00 AM,Unattend/Death,137086291,[CCSO] UNATTEND/DEATH,41.679008,"{'type': 'Point', 'coordinates': [-111.85606, 41.679008]}",-111.85606,Death,UT,03/08/2013 01:05:40 PM,
12551,2200 Block W 6200 N,12-C10876,AMALGA,,,12/27/2012 01:02:26 PM,Wednesday,9,12/26/2012 09:12:00 AM,VIN Inspection,137086292,[CCSO] VIN INSPECTION,41.845362,"{'type': 'Point', 'coordinates': [-111.88846, 41.845362]}",-111.88846,Traffic,UT,01/11/2013 01:02:26 PM,
12552,900 Block N 800 W,12-C10877,LEWISTON,,,12/27/2012 01:02:26 PM,Wednesday,11,12/26/2012 11:12:00 AM,"""Assist,Citizen""",137086293,"""[CCSO] ASSIST,CITIZEN""",41.992866,"{'type': 'Point', 'coordinates': [-111.876513, 41.992866]}",-111.876513,Community Policing,UT,01/11/2013 01:02:26 PM,
12553,3100 Block N 4000 W,12-C10878,CACHE COUNTY,,,12/27/2012 01:02:26 PM,Wednesday,9,12/26/2012 09:12:00 AM,Animal Problem,137086294,[CCSO] ANIMAL PROBLEM,41.789216,"{'type': 'Point', 'coordinates': [-111.930316, 41.789216]}",-111.930316,Community Policing,UT,02/21/2013 01:04:48 PM,
12554,1800 Block AIRPORT RD,12-C10879,LOGAN,,,12/27/2012 01:02:26 PM,Wednesday,11,12/26/2012 11:12:00 AM,"""Assist,Agency""",137086295,"""[CCSO] ASSIST,AGENCY""",41.785703,"{'type': 'Point', 'coordinates': [-111.876549, 41.785703]}",-111.876549,Community Policing,UT,02/25/2013 01:05:11 PM,
12555,300 Block N 100 E,15-C753,SMITHFIELD,,,02/02/2015 10:08:08 AM,Sunday,22,02/01/2015 10:41:27 PM,Traffic Offense,680665163,[CCSO] TRAFFIC OFFENSE,41.8438,"{'type': 'Point', 'coordinates': [-111.83, 41.8438]}",-111.83,Traffic,UT,03/04/2015 07:14:32 AM,
12556,1100 Block GRANDVIEW DR,15-C754,PROVIDENCE,,,02/02/2015 10:08:08 AM,Sunday,23,02/01/2015 11:27:11 PM,"Assist,Citizen",680665164,"[CCSO] ASSIST,CITIZEN",41.6863,"{'type': 'Point', 'coordinates': [-111.802, 41.6863]}",-111.802,Community Policing,UT,03/04/2015 07:14:33 AM,
12557,100 Block SHERWOOD DR,15-C756,PROVIDENCE,,,02/03/2015 10:08:08 AM,Monday,7,02/02/2015 07:36:40 AM,"Assist,Citizen",681796485,"[CCSO] ASSIST,CITIZEN",41.7043,"{'type': 'Point', 'coordinates': [-111.799, 41.7043]}",-111.799,Community Policing,UT,08/01/2015 09:12:30 AM,
12558,4300 Block W 6800 S,12-C10931,CACHE COUNTY,,,12/28/2012 01:02:18 PM,Thursday,16,12/27/2012 04:12:00 PM,VIN Inspection,137202195,[CCSO] VIN INSPECTION,41.60776,"{'type': 'Point', 'coordinates': [-111.939114, 41.60776]}",-111.939114,Traffic,UT,01/18/2013 01:02:23 PM,
12559,10900 Block E SR 101,12-C10932,CACHE COUNTY,,,12/28/2012 01:02:18 PM,Thursday,16,12/27/2012 04:12:00 PM,"""Assist,Citizen""",137202196,"""[CCSO] ASSIST,CITIZEN""",41.601717,"{'type': 'Point', 'coordinates': [-111.568133, 41.601717]}",-111.568133,Community Policing,UT,01/18/2013 01:02:23 PM,
12560,3200 Block N US 91,12-C10933,HYDE PARK,,,12/28/2012 01:02:18 PM,Thursday,17,12/27/2012 05:12:00 PM,"""Assist,Agency""",137202197,"""[CCSO] ASSIST,AGENCY""",41.799286,"{'type': 'Point', 'coordinates': [-111.833491, 41.799286]}",-111.833491,Community Policing,UT,01/18/2013 01:02:23 PM,
12561,200 Block S 800 E,16-C8031,HYRUM,,,09/20/2016 07:07:00 AM,Monday,18,09/19/2016 06:22:34 PM,Child Neglect,772701552,[CCSO] CHILD NEGLECT,41.6288,"{'type': 'Point', 'coordinates': [-111.833, 41.6288]}",-111.833,Family Offense,UT,10/19/2016 03:23:35 PM,
12562,500 Block CANYON RD,12-C10936,PROVIDENCE,,,12/28/2012 01:02:18 PM,Thursday,19,12/27/2012 07:12:00 PM,Animal Problem,137202199,[CCSO] ANIMAL PROBLEM,41.696582,"{'type': 'Point', 'coordinates': [-111.805674, 41.696582]}",-111.805674,Community Policing,UT,02/18/2013 01:04:32 PM,
12563,100 Block E 600 N,12-C10938,MILLVILLE,,,12/28/2012 01:02:18 PM,Thursday,19,12/27/2012 07:12:00 PM,Threats,137202201,[CCSO] THREATS,41.692603,"{'type': 'Point', 'coordinates': [-111.818369, 41.692603]}",-111.818369,Disorder,UT,01/18/2013 01:02:23 PM,
12564,1 Block N 300 E,12-C10939,WELLSVILLE,,,12/28/2012 01:02:18 PM,Thursday,20,12/27/2012 08:12:00 PM,C/S Drugs,137202202,[CCSO] C/S DRUGS,41.640541,"{'type': 'Point', 'coordinates': [-111.926057, 41.640541]}",-111.926057,Drugs,UT,01/18/2013 01:02:23 PM,
12565,900 Block E SR 101,12-C10920,HYRUM,,,12/28/2012 01:02:18 PM,Thursday,12,12/27/2012 12:12:00 PM,Trespassing,137202203,[CCSO] TRESPASSING,41.634224,"{'type': 'Point', 'coordinates': [-111.82804, 41.634224]}",-111.82804,Property Crime,UT,02/25/2013 01:05:11 PM,
12566,300 Block N 300 E,16-C8035,MILLVILLE,,,09/20/2016 07:07:00 AM,Monday,20,09/19/2016 08:07:46 PM,Welfare Check,772701556,[CCSO] WELFARE CHECK,41.6885,"{'type': 'Point', 'coordinates': [-111.815, 41.6885]}",-111.815,Community Policing,UT,10/19/2016 03:23:35 PM,
12567,2300 Block GREEN CANYON RD,16-C8037,CACHE COUNTY,,,09/20/2016 07:07:00 AM,Monday,21,09/19/2016 09:28:34 PM,Noise Problem,772701558,[CCSO] NOISE PROBLEM,41.7679,"{'type': 'Point', 'coordinates': [-111.776, 41.7679]}",-111.776,Disorder,UT,10/19/2016 03:23:35 PM,
12568,3800 Block N 3200 W,12-C10925,CACHE COUNTY,,,12/28/2012 01:02:18 PM,Thursday,14,12/27/2012 02:12:36 PM,Traffic Hazard,137202208,[CCSO] TRAFFIC HAZARD,41.801226,"{'type': 'Point', 'coordinates': [-111.911999, 41.801226]}",-111.911999,Traffic,UT,01/17/2013 01:02:38 PM,
12569,1 Block W 300 N,12-C10926,WELLSVILLE,,,12/28/2012 01:02:18 PM,Thursday,14,12/27/2012 02:12:00 PM,VIN Inspection,137202209,[CCSO] VIN INSPECTION,41.645057,"{'type': 'Point', 'coordinates': [-111.935116, 41.645057]}",-111.935116,Traffic,UT,01/18/2013 01:02:23 PM,
12570,2800 Block W 8600 N,12-C10927,AMALGA,,,12/28/2012 01:02:18 PM,Thursday,14,12/27/2012 02:12:00 PM,"""Assist,Citizen""",137202210,"""[CCSO] ASSIST,CITIZEN""",41.888858,"{'type': 'Point', 'coordinates': [-111.905562, 41.888858]}",-111.905562,Community Policing,UT,01/14/2013 01:02:23 PM,
12571,9200 Block S 100 W,12-C10928,PARADISE,,,12/28/2012 01:02:18 PM,Thursday,15,12/27/2012 03:12:00 PM,Welfare Check,137202211,[CCSO] WELFARE CHECK,41.564285,"{'type': 'Point', 'coordinates': [-111.835645, 41.564285]}",-111.835645,Community Policing,UT,01/18/2013 01:02:23 PM,
12572,200 Block E 270 N,12-C10910,PROVIDENCE,,,12/28/2012 01:02:18 PM,Thursday,1,12/27/2012 01:12:45 AM,Parking Problem,137202213,[CCSO] PARKING PROBLEM,41.712979,"{'type': 'Point', 'coordinates': [-111.811892, 41.712979]}",-111.811892,Traffic,UT,01/16/2013 01:02:28 PM,
12573,100 Block S 100 E,12-C10912,RICHMOND,,,12/28/2012 01:02:18 PM,Thursday,4,12/27/2012 04:12:00 AM,Parking Problem,137202215,[CCSO] PARKING PROBLEM,41.919438,"{'type': 'Point', 'coordinates': [-111.80587, 41.919438]}",-111.80587,Traffic,UT,01/16/2013 01:02:28 PM,
12574,1000 Block WINDSOR DR,12-C10914,RIVER HEIGHTS,,,12/28/2012 01:02:18 PM,Thursday,9,12/27/2012 09:12:00 AM,"""Assist,Citizen""",137202218,"""[CCSO] ASSIST,CITIZEN""",41.723501,"{'type': 'Point', 'coordinates': [-111.809632, 41.723501]}",-111.809632,Community Policing,UT,01/18/2013 01:02:23 PM,
12575,1 Block N MAIN ST,12-C10915,LEWISTON,,,12/28/2012 01:02:18 PM,Thursday,9,12/27/2012 09:12:00 AM,"""Assist,Citizen""",137202219,"""[CCSO] ASSIST,CITIZEN""",41.977185,"{'type': 'Point', 'coordinates': [-111.856655, 41.977185]}",-111.856655,Community Policing,UT,01/18/2013 01:02:23 PM,
12576,300 Block E 300 S,15-C762,HYRUM,,,02/03/2015 10:08:08 AM,Monday,9,02/02/2015 09:00:00 AM,Fraud,681796490,[CCSO] FRAUD,41.6275,"{'type': 'Point', 'coordinates': [-111.846, 41.6275]}",-111.846,Theft,UT,03/18/2015 09:09:20 AM,
12577,1 Block S 200 W,12-C10916,RICHMOND,,,12/28/2012 01:02:18 PM,Wednesday,10,12/19/2012 10:12:00 AM,"""Assist,Citizen""",137202221,"""[CCSO] ASSIST,CITIZEN""",41.922478,"{'type': 'Point', 'coordinates': [-111.814337, 41.922478]}",-111.814337,Community Policing,UT,01/07/2013 01:02:23 PM,
12578,1300 Block CANYON RD,12-C10942,CACHE COUNTY,,,12/28/2012 01:02:18 PM,Thursday,23,12/27/2012 11:12:26 PM,Susp Incident,137202222,[CCSO] SUSP INCIDENT,41.849874,"{'type': 'Point', 'coordinates': [-111.804871, 41.849874]}",-111.804871,Community Policing,UT,01/16/2013 01:02:28 PM,
12579,400 Block N 1600 W,12-C10917,LEWISTON,,,12/28/2012 01:02:18 PM,Wednesday,13,12/26/2012 01:12:00 PM,"""Assist,Citizen""",137202223,"""[CCSO] ASSIST,CITIZEN""",41.9836,"{'type': 'Point', 'coordinates': [-111.895858, 41.9836]}",-111.895858,Community Policing,UT,01/18/2013 01:02:23 PM,
12580,1 Block S STATE ST,15-C758,RICHMOND,,,02/03/2015 10:08:08 AM,Monday,9,02/02/2015 09:14:47 AM,Animal Problem,681796486,[CCSO] ANIMAL PROBLEM,41.9206,"{'type': 'Point', 'coordinates': [-111.809, 41.9206]}",-111.809,Community Policing,UT,03/04/2015 01:19:13 PM,
12581,100 Block S 200 W,12-C10919,HYRUM,,,12/28/2012 01:02:18 PM,Thursday,11,12/27/2012 11:12:00 AM,VIN Inspection,137202224,[CCSO] VIN INSPECTION,41.631259,"{'type': 'Point', 'coordinates': [-111.860877, 41.631259]}",-111.860877,Traffic,UT,01/18/2013 01:02:23 PM,
12582,100 Block S 100 E,12-C10946,RICHMOND,,,12/29/2012 01:02:05 PM,Friday,6,12/28/2012 06:12:00 AM,Parking Problem,137325499,[CCSO] PARKING PROBLEM,41.919438,"{'type': 'Point', 'coordinates': [-111.80587, 41.919438]}",-111.80587,Traffic,UT,01/12/2013 01:02:10 PM,
12583,2900 Block N 6000 W,12-C10947,CACHE COUNTY,,,12/29/2012 01:02:05 PM,Friday,9,12/28/2012 09:12:00 AM,Animal Problem,137325500,[CCSO] ANIMAL PROBLEM,41.784533,"{'type': 'Point', 'coordinates': [-111.986674, 41.784533]}",-111.986674,Community Policing,UT,01/14/2013 01:02:23 PM,
12584,MP 17 US 89 & 91,18-C4824,WELLSVILLE,,,06/10/2018 06:57:23 PM,Friday,8,06/08/2018 08:12:05 AM,C/S Drugs,856926216,[CCSO] C/S DRUGS,41.6163,"{'type': 'Point', 'coordinates': [-111.933, 41.6163]}",-111.933,Drugs,UT,07/07/2018 09:06:51 PM,
12585,900 Block W 2980 S,12-C10949,NIBLEY,,,12/29/2012 01:02:05 PM,Friday,10,12/28/2012 10:12:36 AM,Parking Problem,137325502,[CCSO] PARKING PROBLEM,41.67902,"{'type': 'Point', 'coordinates': [-111.85686, 41.67902]}",-111.85686,Traffic,UT,01/17/2013 01:02:38 PM,
12586,800 Block W 300 N,12-C10960,HYRUM,,,12/29/2012 01:02:05 PM,Friday,17,12/28/2012 05:12:36 PM,"""Assist,Citizen""",137325503,"""[CCSO] ASSIST,CITIZEN""",41.640833,"{'type': 'Point', 'coordinates': [-111.877377, 41.640833]}",-111.877377,Community Policing,UT,03/23/2013 12:06:28 PM,
12587,400 Block E 12600 N,12-C10961,CACHE COUNTY,,,12/29/2012 01:02:05 PM,Friday,20,12/28/2012 08:12:34 PM,Susp Vehicle,137325504,[CCSO] SUSP VEHICLE,41.961191,"{'type': 'Point', 'coordinates': [-111.825417, 41.961191]}",-111.825417,Vehicle Stop,UT,01/18/2013 01:02:23 PM,
