column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
12312,700 Block RIVERWALK PKWY,12-L3553,LOGAN,,,03/10/2012 01:00:44 PM,Friday,12,03/09/2012 12:03:31 PM,"""Assist,Citizen""",102620277,"""[LCPD] ASSIST,CITIZEN""",41.716728,"{'type': 'Point', 'coordinates': [-111.840078, 41.716728]}",-111.840078,Community Policing,UT,03/19/2012 12:02:14 PM,
12313,1 Block W 300 N,12-L3555,LOGAN,,,03/10/2012 01:00:44 PM,Friday,13,03/09/2012 01:03:41 PM,VIN Inspection,102620278,[LCPD] VIN INSPECTION,41.737162,"{'type': 'Point', 'coordinates': [-111.836516, 41.737162]}",-111.836516,Traffic,UT,03/19/2012 12:02:14 PM,
12314,1600 Block N 400 W,12-L3582,LOGAN,,,03/10/2012 01:00:44 PM,Friday,16,03/09/2012 04:03:36 PM,"""Assist,Agency""",102620279,"""[LCPD] ASSIST,AGENCY""",41.763199,"{'type': 'Point', 'coordinates': [-111.84383, 41.763199]}",-111.84383,Community Policing,UT,03/14/2012 12:02:30 PM,
12315,800 Block N MAIN ST,12-L3583,LOGAN,,,03/10/2012 01:00:44 PM,Friday,16,03/09/2012 04:03:25 PM,"""Accident,PI""",102620280,"""[LCPD] ACCIDENT,PI""",41.746395,"{'type': 'Point', 'coordinates': [-111.834568, 41.746395]}",-111.834568,Traffic,UT,03/20/2012 12:02:46 PM,
12316,1400 Block N 600 W,12-L3585,LOGAN,,,03/10/2012 01:00:44 PM,Friday,16,03/09/2012 04:03:25 PM,"""Assist,Citizen""",102620281,"""[LCPD] ASSIST,CITIZEN""",41.758787,"{'type': 'Point', 'coordinates': [-111.848982, 41.758787]}",-111.848982,Community Policing,UT,03/22/2012 12:02:31 PM,
12317,800 Block RIVERWOOD DR,12-L3586,LOGAN,,,03/10/2012 01:00:44 PM,Friday,17,03/09/2012 05:03:25 PM,Keep the Peace,102620282,[LCPD] KEEP THE PEACE,41.716312,"{'type': 'Point', 'coordinates': [-111.843781, 41.716312]}",-111.843781,Community Policing,UT,03/22/2012 12:02:31 PM,
12318,100 Block E 500 N,12-L3587,LOGAN,,,03/10/2012 01:00:44 PM,Friday,17,03/09/2012 05:03:25 PM,"""Assist,Agency""",102620283,"""[LCPD] ASSIST,AGENCY""",41.740898,"{'type': 'Point', 'coordinates': [-111.830909, 41.740898]}",-111.830909,Community Policing,UT,03/22/2012 12:02:31 PM,
12319,400 Block E 1000 N,12-L3588,LOGAN,,,03/10/2012 01:00:44 PM,Friday,17,03/09/2012 05:03:10 PM,Animal Problem,102620284,[LCPD] ANIMAL PROBLEM,41.749959,"{'type': 'Point', 'coordinates': [-111.823708, 41.749959]}",-111.823708,Community Policing,UT,04/04/2012 12:02:15 PM,
12320,1400 Block N MAIN ST,12-L3589,LOGAN,,,03/10/2012 01:00:44 PM,Friday,17,03/09/2012 05:03:27 PM,Traffic Hazard,102620285,[LCPD] TRAFFIC HAZARD,41.757571,"{'type': 'Point', 'coordinates': [-111.834384, 41.757571]}",-111.834384,Traffic,UT,03/22/2012 12:02:31 PM,
12321,200 Block N 200 E,12-L3550,LOGAN,,,03/10/2012 01:01:07 PM,Tuesday,8,11/01/2011 08:11:00 AM,Theft,102620301,[LCPD] THEFT,41.73619,"{'type': 'Point', 'coordinates': [-111.829641, 41.73619]}",-111.829641,Theft,UT,03/18/2012 12:02:35 PM,
12322,300 Block W 300 N,12-L3651,LOGAN,,,03/11/2012 12:01:52 PM,Saturday,14,03/10/2012 02:03:10 PM,Animal Problem,102664140,[LCPD] ANIMAL PROBLEM,41.737289,"{'type': 'Point', 'coordinates': [-111.843787, 41.737289]}",-111.843787,Community Policing,UT,04/04/2012 12:02:15 PM,
12323,1 Block W 300 N,12-L3655,LOGAN,,,03/11/2012 12:01:52 PM,Saturday,15,03/10/2012 03:03:18 PM,"""Assist,Citizen""",102664144,"""[LCPD] ASSIST,CITIZEN""",41.737162,"{'type': 'Point', 'coordinates': [-111.836516, 41.737162]}",-111.836516,Community Policing,UT,03/21/2012 12:02:39 PM,
12324,400 Block E 1150 N,12-L3647,LOGAN,,,03/11/2012 12:01:52 PM,Saturday,14,03/10/2012 02:03:52 PM,Animal Problem,102664145,[LCPD] ANIMAL PROBLEM,41.752633,"{'type': 'Point', 'coordinates': [-111.823655, 41.752633]}",-111.823655,Community Policing,UT,03/18/2012 12:02:23 PM,
12325,1 Block E 400 N,12-L3648,LOGAN,,,03/11/2012 12:01:52 PM,Saturday,14,03/10/2012 02:03:55 PM,Trespassing,102664146,[LCPD] TRESPASSING,41.739047,"{'type': 'Point', 'coordinates': [-111.833466, 41.739047]}",-111.833466,Property Crime,UT,03/19/2012 12:02:14 PM,
12326,800 Block S MAIN ST,12-L3650,LOGAN,,,03/11/2012 12:01:52 PM,Saturday,14,03/10/2012 02:03:35 PM,"""Accident,PD""",102664148,"""[LCPD] ACCIDENT,PD""",41.717514,"{'type': 'Point', 'coordinates': [-111.835272, 41.717514]}",-111.835272,Traffic,UT,03/19/2012 12:02:14 PM,
12327,1 Block N 100 W,12-L3620,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,2,03/10/2012 02:03:04 AM,"""Alarm,Intru""",102664381,"""[LCPD] ALARM,INTRU""",41.732341,"{'type': 'Point', 'coordinates': [-111.837565, 41.732341]}",-111.837565,Alarm,UT,04/11/2012 12:02:40 PM,
12328,100 Block E 400 N,12-L3621,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,4,03/10/2012 04:03:15 AM,Susp Vehicle,102664382,[LCPD] SUSP VEHICLE,41.739004,"{'type': 'Point', 'coordinates': [-111.831525, 41.739004]}",-111.831525,Vehicle Stop,UT,03/22/2012 12:02:25 PM,
12329,1100 Block N 200 W,12-L3622,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,7,03/10/2012 07:03:17 AM,Animal Problem,102664383,[LCPD] ANIMAL PROBLEM,41.75249,"{'type': 'Point', 'coordinates': [-111.839406, 41.75249]}",-111.839406,Community Policing,UT,03/18/2012 12:02:23 PM,
12330,700 Block N 400 E,12-L3623,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,7,03/10/2012 07:03:19 AM,Animal Problem,102664384,[LCPD] ANIMAL PROBLEM,41.745727,"{'type': 'Point', 'coordinates': [-111.82418, 41.745727]}",-111.82418,Community Policing,UT,04/04/2012 12:02:15 PM,
12331,100 Block W 100 S,12-L3625,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,8,03/10/2012 08:03:50 AM,Susp Incident,102664386,[LCPD] SUSP INCIDENT,41.729542,"{'type': 'Point', 'coordinates': [-111.839244, 41.729542]}",-111.839244,Community Policing,UT,04/06/2012 12:02:19 PM,
12332,1200 Block CANYON RD,12-L3626,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,8,03/10/2012 08:03:22 AM,Theft,102664387,[LCPD] THEFT,41.740165,"{'type': 'Point', 'coordinates': [-111.802173, 41.740165]}",-111.802173,Theft,UT,03/17/2012 12:02:23 PM,
12333,1900 Block S 1250 W,12-L3680,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,22,03/10/2012 10:03:20 PM,"""Assist,Citizen""",102664389,"""[LCPD] ASSIST,CITIZEN""",41.697337,"{'type': 'Point', 'coordinates': [-111.86582, 41.697337]}",-111.86582,Community Policing,UT,04/16/2012 12:02:46 PM,
12334,400 Block W 950 N,12-L3628,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,9,03/10/2012 09:03:49 AM,Welfare Check,102664390,[LCPD] WELFARE CHECK,41.749405,"{'type': 'Point', 'coordinates': [-111.845105, 41.749405]}",-111.845105,Community Policing,UT,03/22/2012 12:02:25 PM,
12335,800 Block S 670 W,12-L3682,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,23,03/10/2012 11:03:15 PM,Noise Problem,102664393,[LCPD] NOISE PROBLEM,41.715898,"{'type': 'Point', 'coordinates': [-111.851585, 41.715898]}",-111.851585,Disorder,UT,06/12/2012 12:03:01 PM,
12336,500 Block N 300 E,12-L3656,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,15,03/10/2012 03:03:51 PM,VIN Inspection,102664394,[LCPD] VIN INSPECTION,41.741229,"{'type': 'Point', 'coordinates': [-111.826889, 41.741229]}",-111.826889,Traffic,UT,03/19/2012 12:02:14 PM,
12337,2100 Block W 1000 N,12-L3683,CACHE COUNTY,,,03/11/2012 12:01:57 PM,Saturday,23,03/10/2012 11:03:17 PM,"""Assist,Agency""",102664395,"""[LCPD] ASSIST,AGENCY""",41.750752,"{'type': 'Point', 'coordinates': [-111.884176, 41.750752]}",-111.884176,Community Policing,UT,04/18/2012 12:02:32 PM,
12338,300 Block W CENTER ST,12-L3684,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,23,03/10/2012 11:03:44 PM,Weapon Offense,102664397,[LCPD] WEAPON OFFENSE,41.731541,"{'type': 'Point', 'coordinates': [-111.844679, 41.731541]}",-111.844679,Weapons Offense,UT,07/26/2012 12:03:03 PM,
12339,600 Block S 100 E,12-L3685,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,23,03/10/2012 11:03:32 PM,Noise Problem,102664400,[LCPD] NOISE PROBLEM,41.720044,"{'type': 'Point', 'coordinates': [-111.831593, 41.720044]}",-111.831593,Disorder,UT,03/21/2012 12:02:39 PM,
12340,600 Block W 2500 N,12-L3640,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,11,03/10/2012 11:03:14 AM,Susp Incident,102664401,[LCPD] SUSP INCIDENT,41.777935,"{'type': 'Point', 'coordinates': [-111.848772, 41.777935]}",-111.848772,Community Policing,UT,03/22/2012 12:02:25 PM,
12341,300 Block RIVERBEND RD,12-L3615,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,0,03/10/2012 12:03:44 AM,DUI,102664402,[LCPD] DUI,41.719715,"{'type': 'Point', 'coordinates': [-111.842457, 41.719715]}",-111.842457,Traffic,UT,03/19/2012 12:02:14 PM,
12342,1300 Block N 800 E,12-L3616,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,1,03/10/2012 01:03:46 AM,Alcohol Offense,102664404,[LCPD] ALCOHOL OFFENSE,41.755692,"{'type': 'Point', 'coordinates': [-111.816131, 41.755692]}",-111.816131,Liquor,UT,05/03/2012 12:03:05 PM,
12343,1300 Block W 1550 S,12-L3642,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,12,03/10/2012 12:03:15 PM,Animal Problem,102664405,[LCPD] ANIMAL PROBLEM,41.704079,"{'type': 'Point', 'coordinates': [-111.868533, 41.704079]}",-111.868533,Community Policing,UT,04/04/2012 12:02:15 PM,
12344,1100 Block N 320 W,12-L3617,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,1,03/10/2012 01:03:40 AM,Noise Problem,102664406,[LCPD] NOISE PROBLEM,41.752688,"{'type': 'Point', 'coordinates': [-111.842273, 41.752688]}",-111.842273,Disorder,UT,03/17/2012 12:02:23 PM,
12345,300 Block E CENTER ST,12-L3643,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,13,03/10/2012 01:03:14 PM,Traffic Offense,102664407,[LCPD] TRAFFIC OFFENSE,41.731292,"{'type': 'Point', 'coordinates': [-111.827278, 41.731292]}",-111.827278,Traffic,UT,03/21/2012 12:02:39 PM,
12346,1100 Block W 1960 S,12-L3618,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,1,03/10/2012 01:03:24 AM,Trespassing,102664409,[LCPD] TRESPASSING,41.697025,"{'type': 'Point', 'coordinates': [-111.864515, 41.697025]}",-111.864515,Property Crime,UT,03/20/2012 12:02:46 PM,
12347,1800 Block N 200 W,12-L3671,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,18,03/10/2012 06:03:36 PM,"""Accident,PD""",102664410,"""[LCPD] ACCIDENT,PD""",41.765079,"{'type': 'Point', 'coordinates': [-111.839109, 41.765079]}",-111.839109,Traffic,UT,03/19/2012 12:02:14 PM,
12348,200 Block N 300 E,12-L3619,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,2,03/10/2012 02:03:58 AM,Alcohol Offense,102664411,[LCPD] ALCOHOL OFFENSE,41.736161,"{'type': 'Point', 'coordinates': [-111.827065, 41.736161]}",-111.827065,Liquor,UT,03/19/2012 12:02:14 PM,
12349,800 Block CANYON RD,12-L3672,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,18,03/10/2012 06:03:06 PM,"""Alarm,Intru""",102664412,"""[LCPD] ALARM,INTRU""",41.738016,"{'type': 'Point', 'coordinates': [-111.813126, 41.738016]}",-111.813126,Alarm,UT,04/11/2012 12:02:40 PM,
12350,400 Block N 300 W,12-L3673,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,18,03/10/2012 06:03:12 PM,Traffic Hazard,102664413,[LCPD] TRAFFIC HAZARD,41.739188,"{'type': 'Point', 'coordinates': [-111.842503, 41.739188]}",-111.842503,Traffic,UT,03/21/2012 12:02:39 PM,
12351,1 Block E 400 N,12-L3674,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,18,03/10/2012 06:03:43 PM,Susp Incident,102664414,[LCPD] SUSP INCIDENT,41.739047,"{'type': 'Point', 'coordinates': [-111.833466, 41.739047]}",-111.833466,Community Policing,UT,03/21/2012 12:02:39 PM,
12352,100 Block N MAIN ST,12-L3676,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,21,03/10/2012 09:03:12 PM,Traffic Hazard,102664416,[LCPD] TRAFFIC HAZARD,41.733271,"{'type': 'Point', 'coordinates': [-111.834921, 41.733271]}",-111.834921,Traffic,UT,03/21/2012 12:02:39 PM,
12353,400 Block N 670 W,12-L3677,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,21,03/10/2012 09:03:49 PM,Crim Mischief,102664417,[LCPD] CRIM MISCHIEF,41.739748,"{'type': 'Point', 'coordinates': [-111.851136, 41.739748]}",-111.851136,Property Crime,UT,03/20/2012 12:02:46 PM,
12354,1300 Block EASTRIDGE DR,12-L3678,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,21,03/10/2012 09:03:22 PM,Crim Mischief,102664418,[LCPD] CRIM MISCHIEF,41.728753,"{'type': 'Point', 'coordinates': [-111.800533, 41.728753]}",-111.800533,Property Crime,UT,05/20/2012 12:02:33 PM,
12355,1800 Block S US 89 & 91,12-L3679,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,22,03/10/2012 10:03:04 PM,DUI,102664419,[LCPD] DUI,41.700131,"{'type': 'Point', 'coordinates': [-111.856135, 41.700131]}",-111.856135,Traffic,UT,03/20/2012 12:02:46 PM,
12356,500 Block E 1400 N,12-L3631,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,10,03/10/2012 10:03:00 AM,"""Assist,Citizen""",102664421,"""[LCPD] ASSIST,CITIZEN""",41.757445,"{'type': 'Point', 'coordinates': [-111.821553, 41.757445]}",-111.821553,Community Policing,UT,06/19/2012 12:03:06 PM,
12357,1500 Block E 1500 N,12-L3632,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,10,03/10/2012 10:03:41 AM,"""Assist,Citizen""",102664422,"""[LCPD] ASSIST,CITIZEN""",41.758446,"{'type': 'Point', 'coordinates': [-111.795486, 41.758446]}",-111.795486,Community Policing,UT,03/22/2012 12:02:25 PM,
12358,1200 Block MOUNTAIN RD,12-L3633,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,10,03/10/2012 10:03:54 AM,Animal Problem,102664423,[LCPD] ANIMAL PROBLEM,41.731939,"{'type': 'Point', 'coordinates': [-111.802354, 41.731939]}",-111.802354,Community Policing,UT,03/19/2012 12:02:14 PM,
12359,1000 Block SOUTHGATE CT,12-L3662,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,16,03/10/2012 04:03:43 PM,Animal Problem,102664427,[LCPD] ANIMAL PROBLEM,41.711764,"{'type': 'Point', 'coordinates': [-111.859012, 41.711764]}",-111.859012,Community Policing,UT,08/24/2012 12:02:34 PM,
12360,400 Block N 400 E,12-L3636,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,11,03/10/2012 11:03:52 AM,Animal Problem,102664428,[LCPD] ANIMAL PROBLEM,41.740218,"{'type': 'Point', 'coordinates': [-111.824387, 41.740218]}",-111.824387,Community Policing,UT,04/04/2012 12:02:15 PM,
12361,1600 Block N MAIN ST,12-L3637,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,11,03/10/2012 11:03:40 AM,Welfare Check,102664429,[LCPD] WELFARE CHECK,41.761659,"{'type': 'Point', 'coordinates': [-111.834294, 41.761659]}",-111.834294,Community Policing,UT,03/22/2012 12:02:25 PM,
12362,400 Block N 100 W,12-L3663,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,16,03/10/2012 04:03:57 PM,Traffic Offense,102664430,[LCPD] TRAFFIC OFFENSE,41.739108,"{'type': 'Point', 'coordinates': [-111.837379, 41.739108]}",-111.837379,Traffic,UT,03/21/2012 12:02:39 PM,
12363,1400 Block N 1400 E,12-L3638,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,11,03/10/2012 11:03:34 AM,"""Assist,Citizen""",102664431,"""[LCPD] ASSIST,CITIZEN""",41.758026,"{'type': 'Point', 'coordinates': [-111.799079, 41.758026]}",-111.799079,Community Policing,UT,03/22/2012 12:02:25 PM,
12364,400 Block W 700 S,12-L3664,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,16,03/10/2012 04:03:30 PM,Susp Incident,102664432,[LCPD] SUSP INCIDENT,41.718783,"{'type': 'Point', 'coordinates': [-111.846466, 41.718783]}",-111.846466,Community Policing,UT,03/21/2012 12:02:39 PM,
12365,100 Block W 600 N,12-L3639,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,11,03/10/2012 11:03:21 AM,C/S Drugs,102664433,[LCPD] C/S DRUGS,41.742786,"{'type': 'Point', 'coordinates': [-111.838767, 41.742786]}",-111.838767,Drugs,UT,03/26/2012 12:02:43 PM,
12366,1100 Block S MAIN ST,12-L3665,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,16,03/10/2012 04:03:28 PM,"""Assist,Citizen""",102664434,"""[LCPD] ASSIST,CITIZEN""",41.710458,"{'type': 'Point', 'coordinates': [-111.83461, 41.710458]}",-111.83461,Community Policing,UT,03/21/2012 12:02:39 PM,
12367,1300 Block W 1825 S,12-L3666,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,17,03/10/2012 05:03:06 PM,Animal Problem,102664435,[LCPD] ANIMAL PROBLEM,41.699587,"{'type': 'Point', 'coordinates': [-111.868516, 41.699587]}",-111.868516,Community Policing,UT,03/26/2012 12:02:43 PM,
12368,500 Block N 500 E,12-L3667,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,17,03/10/2012 05:03:55 PM,Animal Problem,102664436,[LCPD] ANIMAL PROBLEM,41.741725,"{'type': 'Point', 'coordinates': [-111.821804, 41.741725]}",-111.821804,Community Policing,UT,03/21/2012 12:02:39 PM,
12369,500 Block S 100 E,12-L3668,LOGAN,,,03/11/2012 12:01:57 PM,Saturday,17,03/10/2012 05:03:09 PM,Susp Person,102664437,[LCPD] SUSP PERSON,41.722382,"{'type': 'Point', 'coordinates': [-111.832217, 41.722382]}",-111.832217,Pedestrian Stop,UT,03/21/2012 12:02:39 PM,
12370,400 Block E 400 N,12-L3686,LOGAN,,,03/12/2012 12:02:04 PM,Sunday,0,03/11/2012 12:03:36 AM,Noise Problem,102708479,[LCPD] NOISE PROBLEM,41.738856,"{'type': 'Point', 'coordinates': [-111.82339, 41.738856]}",-111.82339,Disorder,UT,03/18/2012 12:02:23 PM,
12371,1100 Block ASPEN PARK CIR,12-L3702,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,12,03/11/2012 12:03:03 PM,Susp Incident,102708482,[LCPD] SUSP INCIDENT,41.696294,"{'type': 'Point', 'coordinates': [-111.863553, 41.696294]}",-111.863553,Community Policing,UT,03/21/2012 12:02:33 PM,
12372,700 Block N MAIN ST,12-L3703,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,13,03/11/2012 01:03:19 PM,"""Accident,PD""",102708483,"""[LCPD] ACCIDENT,PD""",41.745576,"{'type': 'Point', 'coordinates': [-111.834571, 41.745576]}",-111.834571,Traffic,UT,03/19/2012 12:02:14 PM,
12373,200 Block SUNSTONE CIR,12-L3705,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,13,03/11/2012 01:03:52 PM,Harassment,102708485,[LCPD] HARASSMENT,41.727867,"{'type': 'Point', 'coordinates': [-111.857992, 41.727867]}",-111.857992,Disorder,UT,03/21/2012 12:02:33 PM,
12374,1 Block RIVER POINTE DR,12-L3706,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,14,03/11/2012 02:03:39 PM,Susp Incident,102708486,[LCPD] SUSP INCIDENT,41.731166,"{'type': 'Point', 'coordinates': [-111.813115, 41.731166]}",-111.813115,Community Policing,UT,05/07/2012 12:02:40 PM,
12375,800 Block W 1800 N,12-L3707,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,14,03/11/2012 02:03:52 PM,"""Alarm,Intru""",102708487,"""[LCPD] ALARM,INTRU""",41.765372,"{'type': 'Point', 'coordinates': [-111.853995, 41.765372]}",-111.853995,Alarm,UT,04/11/2012 12:02:40 PM,
12376,1 Block W 200 N,12-L3709,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,15,03/11/2012 03:03:16 PM,Traffic Offense,102708489,[LCPD] TRAFFIC OFFENSE,41.735229,"{'type': 'Point', 'coordinates': [-111.835498, 41.735229]}",-111.835498,Traffic,UT,03/19/2012 12:02:14 PM,
12377,400 Block N MAIN ST,12-L3689,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,1,03/11/2012 01:03:15 AM,Traffic Offense,102708492,[LCPD] TRAFFIC OFFENSE,41.739169,"{'type': 'Point', 'coordinates': [-111.83474, 41.739169]}",-111.83474,Traffic,UT,03/21/2012 12:02:39 PM,
12378,1100 Block N 230 W,12-L3720,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,20,03/11/2012 08:03:29 PM,Welfare Check,102708493,[LCPD] WELFARE CHECK,41.753662,"{'type': 'Point', 'coordinates': [-111.840164, 41.753662]}",-111.840164,Community Policing,UT,03/21/2012 12:02:39 PM,
12379,1100 Block N 230 W,12-L3721,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,21,03/11/2012 09:03:41 PM,Theft,102708494,[LCPD] THEFT,41.753662,"{'type': 'Point', 'coordinates': [-111.840164, 41.753662]}",-111.840164,Theft,UT,03/18/2012 12:02:23 PM,
12380,900 Block N 150 W,12-L3710,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,15,03/11/2012 03:03:33 PM,Theft,102708499,[LCPD] THEFT,41.749511,"{'type': 'Point', 'coordinates': [-111.838132, 41.749511]}",-111.838132,Theft,UT,05/03/2012 12:03:05 PM,
12381,500 Block W 500 S,12-L3712,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,16,03/11/2012 04:03:03 PM,Trespassing,102708501,[LCPD] TRESPASSING,41.722324,"{'type': 'Point', 'coordinates': [-111.8506, 41.722324]}",-111.8506,Property Crime,UT,03/21/2012 12:02:39 PM,
12382,800 Block E 100 N,12-L3714,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,16,03/11/2012 04:03:25 PM,Animal Problem,102708503,[LCPD] ANIMAL PROBLEM,41.732979,"{'type': 'Point', 'coordinates': [-111.814207, 41.732979]}",-111.814207,Community Policing,UT,03/21/2012 12:02:39 PM,
12383,1700 Block N 800 W,12-L3716,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,18,03/11/2012 06:03:45 PM,"""Alarm,Intru""",102708505,"""[LCPD] ALARM,INTRU""",41.764514,"{'type': 'Point', 'coordinates': [-111.85384, 41.764514]}",-111.85384,Alarm,UT,04/12/2012 12:02:34 PM,
12384,1 Block E 100 S,12-L3690,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,1,03/11/2012 01:03:14 AM,Noise Problem,102708507,[LCPD] NOISE PROBLEM,41.730015,"{'type': 'Point', 'coordinates': [-111.833908, 41.730015]}",-111.833908,Disorder,UT,03/21/2012 12:02:39 PM,
12385,500 Block E 1400 N,12-L3718,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,18,03/11/2012 06:03:46 PM,Unsecure Premis,102708508,[LCPD] UNSECURE PREMIS,41.757435,"{'type': 'Point', 'coordinates': [-111.820669, 41.757435]}",-111.820669,Community Policing,UT,03/21/2012 12:02:39 PM,
12386,300 Block S 100 W,12-L3691,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,1,03/11/2012 01:03:13 AM,C/S Poss Paraph,102708509,[LCPD] C/S POSS PARAPH,41.725977,"{'type': 'Point', 'coordinates': [-111.837737, 41.725977]}",-111.837737,Drugs,UT,03/20/2012 12:02:46 PM,
12387,600 Block E 800 N,12-L3719,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,19,03/11/2012 07:03:16 PM,Intoxication,102708510,[LCPD] INTOXICATION,41.746417,"{'type': 'Point', 'coordinates': [-111.816976, 41.746417]}",-111.816976,Liquor,UT,03/24/2012 12:02:24 PM,
12388,500 Block E 800 N,12-L3692,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,1,03/11/2012 01:03:13 AM,Noise Problem,102708511,[LCPD] NOISE PROBLEM,41.746455,"{'type': 'Point', 'coordinates': [-111.819597, 41.746455]}",-111.819597,Disorder,UT,03/21/2012 12:02:39 PM,
12389,1 Block E 100 S,12-L3696,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,9,03/11/2012 09:03:35 AM,Susp Incident,102708514,[LCPD] SUSP INCIDENT,41.730015,"{'type': 'Point', 'coordinates': [-111.833908, 41.730015]}",-111.833908,Community Policing,UT,03/22/2012 12:02:25 PM,
12390,1100 Block ASPEN DR,12-L3697,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,9,03/11/2012 09:03:12 AM,"""Alarm,Intru""",102708515,"""[LCPD] ALARM,INTRU""",41.75294,"{'type': 'Point', 'coordinates': [-111.789189, 41.75294]}",-111.789189,Alarm,UT,04/11/2012 12:02:40 PM,
12391,100 Block S 600 W,12-L3698,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,9,03/11/2012 09:03:33 AM,Animal Problem,102708516,[LCPD] ANIMAL PROBLEM,41.728778,"{'type': 'Point', 'coordinates': [-111.849906, 41.728778]}",-111.849906,Community Policing,UT,04/04/2012 12:02:15 PM,
12392,1200 Block N 800 E,12-L3699,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,10,03/11/2012 10:03:17 AM,Sex Offense,102708517,[LCPD] SEX OFFENSE,41.755036,"{'type': 'Point', 'coordinates': [-111.813931, 41.755036]}",-111.813931,Other Sexual Offense,UT,05/15/2012 12:02:43 PM,
12393,200 Block E 300 N,12-L3700,LOGAN,,,03/12/2012 12:02:08 PM,Sunday,12,03/11/2012 12:03:11 PM,Traffic Hazard,102708518,[LCPD] TRAFFIC HAZARD,41.737025,"{'type': 'Point', 'coordinates': [-111.829622, 41.737025]}",-111.829622,Traffic,UT,03/21/2012 12:02:39 PM,
12394,1400 Block N MAIN ST,12-L3767,LOGAN,,,03/13/2012 12:02:19 PM,Monday,16,03/12/2012 04:03:37 PM,Traffic Hazard,102785769,[LCPD] TRAFFIC HAZARD,41.757571,"{'type': 'Point', 'coordinates': [-111.834384, 41.757571]}",-111.834384,Traffic,UT,03/21/2012 12:02:33 PM,
