incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
757954332,16UV00827,04/23/2016 06:04:05 PM,ALARM,Description: Alarm,,3100 Block W MIKE JENSE PKWY,,PROVO,UT,,,40.2208,-111.714,04/26/2016 05:45:40 AM,05/06/2016 08:04:33 AM,POINT (-111.714 40.2208),18,Saturday,Alarm
62262720,10UV01357,12/10/2010 10:12:48 PM,WARRANT SERVED FOR OTHER AGENC,Description: WARRANT SERVED FOR OTHER AGENC,,1400 Block S SANDHILL RD,,OREM,UT,,,40.2708107484,-111.7117667,04/11/2011 11:51:11 PM,06/08/2011 08:25:56 AM,POINT (-111.711767 40.270811),22,Friday,Community Policing
62262769,10UV01253,11/17/2010 01:11:17 PM,AIRCRAFT PROBLEM,Description: AIRCRAFT PROBLEM,,500 Block S 500 WEST ST,,PAYSON,UT,,,40.0368007484,-111.7397967,04/11/2011 11:51:11 PM,05/17/2011 02:32:34 AM,POINT (-111.739797 40.036801),13,Wednesday,Other
725338297,15UV01029,07/21/2015 03:07:33 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,500 Block W 800 SOUTH ST,,OREM,UT,,,40.2826,-111.707,07/26/2015 08:20:12 AM,08/03/2015 08:12:55 AM,POINT (-111.707 40.2826),15,Tuesday,Traffic
62262567,10UV01219,11/11/2010 10:11:37 AM,CITIZEN ASSIST,Description: CITIZEN ASSIST,,300 Block GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103767,04/11/2011 11:51:09 PM,05/11/2011 02:31:31 AM,POINT (-111.710377 40.278531),10,Thursday,Community Policing
751375576,16UV00455,02/29/2016 04:02:15 PM,PROPERTY-FOUND,Description: Property-Found,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,03/03/2016 06:29:12 AM,03/13/2016 08:15:39 AM,POINT (-111.714 40.2788),16,Monday,Property Crime
78505908,11UV01209,08/22/2011 04:08:09 AM,AGENCY ASSIST,Description: Agency Assist,,800 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2751807484,-111.7142767,08/29/2011 08:05:10 AM,09/03/2011 08:04:52 AM,POINT (-111.714277 40.275181),4,Monday,Community Policing
830683123,17UV02797,12/30/2017 09:12:33 PM,ALCOHOL OFFENSE,Description: Alcohol Offense,,UVL5,,UTAH VALLEY U,UT,,,40.2809,-111.72,01/02/2018 11:09:41 AM,01/13/2018 06:52:33 AM,POINT (-111.72 40.2809),21,Saturday,Liquor
757591957,16UV00791,04/19/2016 08:04:29 PM,PROPERTY-LOST,Description: Property-Lost,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,04/22/2016 05:42:18 AM,04/30/2016 08:23:39 AM,POINT (-111.71 40.2785),20,Tuesday,Property Crime
60729190,11UV00431,03/16/2011 05:03:54 PM,AGENCY ASSIST,Description: AGENCY ASSIST,,800 Block W 1250 SOUTH ST,,OREM,UT,,,40.2744107484,-111.7152367,03/24/2011 02:14:32 AM,06/14/2011 08:32:55 AM,POINT (-111.715237 40.274411),17,Wednesday,Community Policing
756019621,16UV00688,04/05/2016 01:04:01 PM,CRIMINAL MISCHIEF,Description: Criminal Mischief,,UVCR,,UTAH VALLEY U,UT,,,40.2819,-111.717,04/08/2016 05:40:11 AM,04/18/2016 08:07:39 AM,POINT (-111.717 40.2819),13,Tuesday,Other
82666497,11UV01466,09/21/2011 07:09:03 AM,INFORMATION,Description: Information,,1 Block POPE,,UTAH VALLEY U,UT,,,40.2780507484,-111.7149267,09/28/2011 08:04:57 AM,10/03/2011 08:04:56 AM,POINT (-111.714927 40.278051),7,Wednesday,Community Policing
764652759,16UV01046,05/27/2016 06:05:56 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVEC,,UTAH VALLEY U,UT,,,40.2786,-111.717,07/11/2016 01:45:09 PM,07/11/2016 04:00:59 PM,POINT (-111.717 40.2786),18,Friday,Traffic
758547355,16UV00872,04/29/2016 09:04:10 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVL4,,UTAH VALLEY U,UT,,,40.2807,-111.718,05/03/2016 05:43:58 AM,05/12/2016 08:04:30 AM,POINT (-111.718 40.2807),9,Friday,Traffic
828615196,17UV02618,12/06/2017 09:12:52 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVL10,,UTAH VALLEY U,UT,,,40.2838,-111.722,12/09/2017 11:10:26 AM,12/19/2017 12:22:41 PM,POINT (-111.722 40.2838),9,Wednesday,Traffic
831674378,18UV00064,01/13/2018 07:01:39 PM,AGENCY ASSIST,Description: Agency Assist,,1100 Block S 1350 WEST ST,,OREM,UT,,,40.2773,-111.727,01/16/2018 07:48:44 AM,01/29/2018 06:08:25 PM,POINT (-111.727 40.2773),19,Saturday,Community Policing
733065520,15UV01533,10/03/2015 02:10:34 PM,AGENCY ASSIST,Description: Agency Assist,,800 Block E UNIVERSITY PKWY,,OREM,UT,,,40.273,-111.676,10/07/2015 08:08:00 AM,10/16/2015 08:05:17 AM,POINT (-111.676 40.273),14,Saturday,Community Policing
735233987,15UV01633,10/22/2015 10:10:54 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,10/27/2015 05:59:49 AM,11/04/2015 09:04:42 AM,POINT (-111.71 40.2785),10,Thursday,Community Policing
742385174,15UV01953,12/22/2015 08:12:48 PM,AGENCY ASSIST,Description: Agency Assist,,400 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2736,-111.705,12/28/2015 06:43:04 AM,01/04/2016 09:03:05 AM,POINT (-111.705 40.2736),20,Tuesday,Community Policing
346781944,14UV00102,01/21/2014 08:01:55 AM,CITIZEN ASSIST,Description: Citizen Assist,,1200 Block S 1680 WEST ST,,OREM,UT,,,40.2751,-111.735,01/24/2014 09:17:12 AM,02/02/2014 09:02:12 AM,POINT (-111.735 40.2751),8,Tuesday,Community Policing
62262733,10UV01246,11/16/2010 10:11:33 AM,CITIZEN ASSIST,Description: CITIZEN ASSIST,,300 Block GT,,UTAH VALLEY U,UT,,,40.2785307484,-111.7103767,04/11/2011 11:51:11 PM,05/16/2011 02:31:42 AM,POINT (-111.710377 40.278531),10,Tuesday,Community Policing
726538395,15UV01098,08/04/2015 09:08:30 AM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,08/08/2015 08:16:21 AM,08/15/2015 08:21:00 AM,POINT (-111.71 40.2785),9,Tuesday,Community Policing
755573529,16UV00636,03/29/2016 12:03:19 PM,CITIZEN ASSIST,Description: Citizen Assist,,800 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2752,-111.714,04/03/2016 05:41:55 AM,04/11/2016 08:09:44 AM,POINT (-111.714 40.2752),12,Tuesday,Community Policing
734891090,15UV01605,10/15/2015 10:10:09 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,UVLDS,,UTAH VALLEY U,UT,,,40.2795,-111.714,10/23/2015 06:03:29 AM,10/28/2015 08:12:27 AM,POINT (-111.714 40.2795),22,Thursday,Traffic
831499465,18UV00044,01/10/2018 04:01:31 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVWSC,,UTAH VALLEY U,UT,,,40.2822,-111.722,01/13/2018 07:45:14 AM,01/29/2018 04:53:55 PM,POINT (-111.722 40.2822),16,Wednesday,Traffic
84353381,11UV01595,10/07/2011 05:10:42 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,1 Block PS,,UTAH VALLEY U,UT,,,40.2803107484,-111.7051667,10/14/2011 08:04:37 AM,10/19/2011 08:04:48 AM,POINT (-111.705167 40.280311),5,Friday,Traffic
830297572,17UV02767,12/24/2017 01:12:19 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,1100 Block W 1230 SOUTH ST,,OREM,UT,,,40.2748,-111.723,12/27/2017 11:09:55 AM,01/09/2018 03:25:45 AM,POINT (-111.723 40.2748),1,Sunday,Traffic
746824391,16UV00142,01/22/2016 07:01:37 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVM28,,UTAH VALLEY U,UT,,,40.2759,-111.707,01/25/2016 07:08:17 AM,02/04/2016 09:14:02 AM,POINT (-111.707 40.2759),7,Friday,Traffic
559084693,14UV01288,09/17/2014 01:09:36 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,1 Block UVASG,,UTAH VALLEY U,UT,,,40.2838,-111.718,09/20/2014 08:15:55 AM,09/29/2014 08:03:35 AM,POINT (-111.718 40.2838),13,Wednesday,Traffic
753438193,16UV00549,03/19/2016 07:03:26 PM,AGENCY ASSIST,Description: Agency Assist,,100 Block S 400 WEST ST,,OREM,UT,,,40.2948,-111.705,03/22/2016 05:37:43 AM,04/01/2016 08:04:24 AM,POINT (-111.705 40.2948),19,Saturday,Community Policing
732020800,15UV01411,09/22/2015 08:09:19 AM,AGENCY ASSIST,Description: Agency Assist,,100 Block N MILL RD,,VINEYARD,UT,,,40.2995,-111.737,09/28/2015 08:05:37 AM,10/04/2015 08:16:04 AM,POINT (-111.737 40.2995),8,Tuesday,Community Policing
104206631,12UV00393,03/12/2012 04:03:42 PM,AGENCY ASSIST,Description: Agency Assist,,800 Block N 1200 WEST ST,,OREM,UT,,,443.2934007484,-1228.7550867,03/23/2012 08:01:02 AM,04/01/2012 08:01:17 AM,POINT (-1228.755087 443.293401),16,Monday,Community Policing
737385742,15UV01776,11/13/2015 09:11:45 PM,AGENCY ASSIST,Description: Agency Assist,,800 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2753,-111.715,11/16/2015 06:49:35 AM,11/26/2015 09:06:07 AM,POINT (-111.715 40.2753),21,Friday,Community Policing
757677753,16UV00784,04/19/2016 02:04:02 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,800 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2752,-111.714,04/23/2016 05:43:48 AM,04/30/2016 08:23:39 AM,POINT (-111.714 40.2752),14,Tuesday,Traffic
827310263,17UV02504,11/20/2017 10:11:35 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVL1,,UTAH VALLEY U,UT,,,40.2762,-111.715,11/23/2017 11:10:37 AM,12/03/2017 11:10:29 AM,POINT (-111.715 40.2762),10,Monday,Traffic
682823151,15UV00141,01/29/2015 10:01:40 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVLDP,,UTAH VALLEY U,UT,,,40.2824,-111.717,02/04/2015 09:04:44 AM,02/05/2015 09:07:10 AM,POINT (-111.717 40.2824),10,Thursday,Traffic
75491187,11UV01083,07/26/2011 09:07:07 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,600 Block W 1200 SOUTH ST,,OREM,UT,,,40.2753907484,-111.7095067,08/02/2011 08:04:18 AM,08/07/2011 08:04:23 AM,POINT (-111.709507 40.275391),9,Tuesday,Traffic
833162952,18UV00179,01/30/2018 12:01:35 AM,AGENCY ASSIST,Description: Agency Assist,,800 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2752,-111.714,02/02/2018 07:49:29 AM,02/13/2018 11:31:15 AM,POINT (-111.714 40.2752),0,Tuesday,Community Policing
85512610,11UV01701,10/23/2011 07:10:03 PM,DRIVING UNDER INFLUENCE,Description: Driving Under Influence,,300 Block N GENEVA RD,,PROVO,UT,,,40.2384007484,-111.6948267,10/30/2011 08:05:00 AM,11/04/2011 08:05:11 AM,POINT (-111.694827 40.238401),19,Sunday,Traffic
56739812,11UV00157,01/25/2011 10:01:57 PM,TRESPASSING,Description: TRESPASSING,,1 Block SOFTB,,UTAH VALLEY U,UT,,,40.2772307484,-111.7186367,02/01/2011 08:51:53 AM,06/14/2011 08:32:52 AM,POINT (-111.718637 40.277231),22,Tuesday,Other
865128107,18UV01320,07/26/2018 01:07:41 AM,CS-POSS-MARIJUANA,Description: CS-Poss-Marijuana,,500 Block S 600 WEST ST,,OREM,UT,,,40.2873,-111.71,07/29/2018 06:24:22 AM,08/08/2018 06:05:55 PM,POINT (-111.71 40.2873),1,Thursday,Drugs
735900336,15UV01713,11/01/2015 09:11:46 PM,THEFT-PROPERTY-FROM MOTOR VEHI,Description: Theft-Property-From Motor Vehi,,UVL3,,UTAH VALLEY U,UT,,,40.2801,-111.72,11/04/2015 06:51:31 AM,11/14/2015 09:07:18 AM,POINT (-111.72 40.2801),21,Sunday,Theft
96008630,12UV00121,01/23/2012 10:01:45 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,1 Block ROUND,,UTAH VALLEY U,UT,,,40.2759107484,-111.7129167,01/30/2012 09:05:05 AM,02/04/2012 09:05:09 AM,POINT (-111.712917 40.275911),10,Monday,Traffic
739571008,15UV01875,12/04/2015 07:12:16 PM,CITIZEN ASSIST,Description: Citizen Assist,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,12/08/2015 06:46:51 AM,12/17/2015 09:05:10 AM,POINT (-111.714 40.2788),19,Friday,Community Policing
171480174,13UV00567,06/04/2013 01:06:00 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,1 Block UVRDB,,UTAH VALLEY U,UT,,,40.275907,-111.71292,06/08/2013 08:02:54 AM,06/16/2013 08:02:51 AM,POINT (-111.71292 40.275907),13,Tuesday,Traffic
203585836,13UV00697,07/14/2013 03:07:05 AM,ALARM,Description: Alarm,,500 Block E UNIVERSITY PKWY,,OREM,UT,,,40.2734,-111.681,07/23/2013 08:05:43 AM,07/26/2013 08:01:25 AM,POINT (-111.681 40.2734),3,Sunday,Alarm
272745691,13UV01115,10/18/2013 06:10:15 PM,ALARM,Description: Alarm,,700 Block W COLLEGE DR,,UTAH VALLEY U,UT,,,40.2757,-111.711,10/21/2013 08:12:48 AM,10/30/2013 08:02:13 AM,POINT (-111.711 40.2757),18,Friday,Alarm
630015344,14UV01633,12/04/2014 11:12:25 AM,CITIZEN ASSIST,Description: Citizen Assist,,1 Block UVRDB,,UTAH VALLEY U,UT,,,40.2758,-111.718,12/07/2014 09:03:55 AM,12/16/2014 09:04:42 AM,POINT (-111.718 40.2758),11,Thursday,Community Policing
58093963,11UV00244,02/10/2011 02:02:59 AM,WARRANT SERVED FOR OTHER AGENC,Description: WARRANT SERVED FOR OTHER AGENC,,900 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2753207484,-111.7165667,02/17/2011 08:55:32 AM,06/14/2011 08:32:52 AM,POINT (-111.716567 40.275321),2,Thursday,Community Policing
682823161,15UV00110,01/23/2015 09:01:04 PM,CS-POSS-MARIJUANA,Description: CS-Poss-Marijuana,,UVL5,,UTAH VALLEY U,UT,,,40.2809,-111.72,02/04/2015 09:04:44 AM,02/04/2015 11:16:43 PM,POINT (-111.72 40.2809),21,Friday,Drugs
757014614,16UV00759,04/15/2016 09:04:18 AM,BURGLARY-NON-RES-UNLAWF ENTRY,Description: Burglary-Non-Res-Unlawf Entry,,UVL10,,UTAH VALLEY U,UT,,,40.2838,-111.722,04/18/2016 05:43:40 AM,04/26/2016 08:08:30 AM,POINT (-111.722 40.2838),9,Friday,Breaking & Entering
756356929,16UV00658,03/31/2016 11:03:48 PM,AGENCY ASSIST,Description: Agency Assist,,1100 Block S GENEVA RD,,OREM,UT,,,40.277,-111.729,04/12/2016 05:50:43 AM,04/13/2016 08:05:39 AM,POINT (-111.729 40.277),23,Thursday,Community Policing
834089631,18UV00293,02/10/2018 12:02:52 AM,PROPERTY-FOUND,Description: Property-Found,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,02/13/2018 07:16:11 AM,02/24/2018 06:26:57 AM,POINT (-111.714 40.2788),0,Saturday,Property Crime
756624246,16UV00734,04/12/2016 08:04:26 AM,ALARM,Description: Alarm,,UVBA,,UTAH VALLEY U,UT,,,40.277,-111.714,04/15/2016 05:41:44 AM,04/25/2016 08:04:21 AM,POINT (-111.714 40.277),8,Tuesday,Alarm
835980032,18UV00445,03/02/2018 04:03:01 PM,MENTAL SUBJECT,Description: Mental Subject,,UVSC,,UTAH VALLEY U,UT,,,40.2788,-111.714,03/05/2018 07:53:26 AM,03/16/2018 08:26:43 AM,POINT (-111.714 40.2788),16,Friday,Other
137524247,12UV01555,12/29/2012 12:12:14 AM,AGENCY ASSIST,Description: Agency Assist,,600 Block S 1920 WEST ST,,OREM,UT,,,40.285351,-111.742161,01/01/2013 09:01:29 AM,01/10/2013 09:03:17 AM,POINT (-111.742161 40.285351),0,Saturday,Community Policing
541912912,14UV01164,08/27/2014 05:08:34 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,1 Block UVADL,,UTAH VALLEY U,UT,,,40.2763,-111.713,09/03/2014 08:03:58 AM,09/07/2014 08:18:03 AM,POINT (-111.713 40.2763),17,Wednesday,Traffic
752214829,16UV00475,03/04/2016 06:03:17 PM,AGENCY ASSIST,Description: Agency Assist,,UVSTL,,UTAH VALLEY U,UT,,,40.2794,-111.715,03/10/2016 06:36:06 AM,03/14/2016 08:04:58 AM,POINT (-111.715 40.2794),18,Friday,Community Policing
741756807,15UV01936,12/17/2015 08:12:29 AM,TRAFFIC ACCIDENT-REPORTABLE,Description: Traffic Accident-Reportable,,UVEE,,UTAH VALLEY U,UT,,,40.2761,-111.707,12/20/2015 06:47:36 AM,12/29/2015 09:08:40 AM,POINT (-111.707 40.2761),8,Thursday,Traffic
826585259,17UV02429,11/10/2017 10:11:42 PM,CS-POSS-MARIJUANA,Description: CS-Poss-Marijuana,,300 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2736,-111.704,11/13/2017 11:11:09 AM,11/23/2017 04:36:57 PM,POINT (-111.704 40.2736),22,Friday,Drugs
760005489,16UV00967,05/12/2016 11:05:13 PM,AGENCY ASSIST,Description: Agency Assist,,3000 Block N MAIN ST,,SPANISH FORK,UT,,,40.1489,-111.657,05/20/2016 05:46:33 AM,07/11/2016 03:52:05 PM,POINT (-111.657 40.1489),23,Thursday,Community Policing
649924253,14UV01722,12/29/2014 08:12:01 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,400 Block W UNIVERSITY PKWY,,OREM,UT,,,40.2736,-111.705,01/01/2015 09:03:59 AM,01/10/2015 09:03:32 AM,POINT (-111.705 40.2736),8,Monday,Traffic
63446306,11UV00561,04/11/2011 01:04:28 PM,TRAFFIC ACCIDENT-REPORTABLE,Description: TRAFFIC ACCIDENT-REPORTABLE,,400 Block S 1200 WEST ST,,OREM,UT,,,40.2899007484,-111.7242267,04/23/2011 02:35:16 AM,06/14/2011 08:32:55 AM,POINT (-111.724227 40.289901),13,Monday,Traffic
103467267,12UV00371,03/08/2012 06:03:21 AM,ALARM,Description: Alarm,,100 Block SC,,UTAH VALLEY U,UT,,,442.9621507484,-1228.6705167,03/19/2012 08:01:02 AM,03/28/2012 08:01:40 AM,POINT (-1228.670517 442.962151),6,Thursday,Alarm
757750789,16UV00806,04/21/2016 10:04:01 AM,PROPERTY-FOUND,Description: Property-Found,,UVPOS,,UTAH VALLEY U,UT,,,40.2781,-111.715,04/24/2016 05:43:00 AM,05/04/2016 08:03:57 AM,POINT (-111.715 40.2781),10,Thursday,Property Crime
831564554,18UV00051,01/11/2018 11:01:57 AM,TRAFFIC OFFENSE,Description: Traffic Offense,,800 Block S 800 WEST ST,,OREM,UT,,,40.2828,-111.714,01/14/2018 07:53:16 AM,01/29/2018 06:08:25 PM,POINT (-111.714 40.2828),11,Thursday,Traffic
76321465,11UV01107,07/29/2011 09:07:53 PM,INFORMATION,Description: Information,,1800 Block S GENEVA RD,,UTAH COUNTY,UT,,,40.2644507484,-111.7188967,08/05/2011 08:04:24 AM,08/10/2011 08:04:13 AM,POINT (-111.718897 40.264451),21,Friday,Community Policing
462201967,14UV00799,06/08/2014 11:06:10 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,1000 Block W 400 SOUTH ST,,OREM,UT,,,40.2899,-111.721,06/11/2014 08:03:04 AM,06/13/2014 08:15:45 AM,POINT (-111.721 40.2899),23,Sunday,Traffic
62262593,10UV01195,11/05/2010 10:11:14 AM,TRAFFIC OFFENSE,Description: TRAFFIC OFFENSE,,1100 Block S 400 WEST ST,,OREM,UT,,,40.2766307484,-111.7048067,04/11/2011 11:51:09 PM,05/05/2011 02:33:48 AM,POINT (-111.704807 40.276631),10,Friday,Traffic
722416323,15UV00880,06/22/2015 12:06:16 PM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,06/26/2015 08:15:35 AM,07/03/2015 08:11:19 AM,POINT (-111.71 40.2785),12,Monday,Community Policing
764652777,16UV01052,05/31/2016 01:05:32 PM,CITIZEN ASSIST,Description: Citizen Assist,,300 Block UVGT,,UTAH VALLEY U,UT,,,40.2785,-111.71,07/11/2016 01:45:09 PM,07/11/2016 04:01:00 PM,POINT (-111.71 40.2785),13,Tuesday,Community Policing
756951226,16UV00755,04/14/2016 02:04:38 PM,THEFT-PROPERTY-OTHER,Description: Theft-Property-Other,,UVLA,,UTAH VALLEY U,UT,,,40.2802,-111.717,04/17/2016 05:43:04 AM,04/26/2016 08:08:30 AM,POINT (-111.717 40.2802),14,Thursday,Theft
68555298,11UV00686,05/09/2011 03:05:51 PM,ALARM,Description: ALARM,,3100 Block W MIKE JENSE PKWY,,PROVO,UT,,,40.2208907484,-111.7145167,05/25/2011 02:35:18 AM,06/14/2011 08:32:58 AM,POINT (-111.714517 40.220891),15,Monday,Alarm
764652761,16UV01031,05/26/2016 09:05:37 AM,TRAFFIC ACCIDENT-NON REPORTABL,Description: Traffic Accident-Non Reportabl,,UVADL,,UTAH VALLEY U,UT,,,40.2763,-111.713,07/11/2016 01:45:09 PM,07/11/2016 04:00:59 PM,POINT (-111.713 40.2763),9,Thursday,Traffic
826585254,17UV02420,11/10/2017 08:11:33 AM,PROPERTY-FOUND,Description: Property-Found,,UVLA,,UTAH VALLEY U,UT,,,40.2802,-111.717,11/13/2017 11:11:09 AM,11/23/2017 04:36:57 PM,POINT (-111.717 40.2802),8,Friday,Property Crime
85352093,11UV01688,10/20/2011 08:10:09 AM,INFORMATION,Description: Information,,3100 Block W MIKE JENSE PKWY,,PROVO,UT,,,40.2208907484,-111.7145167,10/27/2011 08:05:23 AM,11/01/2011 08:05:27 AM,POINT (-111.714517 40.220891),8,Thursday,Community Policing
733711665,15UV01554,10/07/2015 01:10:29 AM,AGENCY ASSIST,Description: Agency Assist,,1900 Block S SANDHILL RD,,OREM,UT,,,40.2608,-111.704,10/10/2015 08:21:02 AM,10/17/2015 08:16:22 AM,POINT (-111.704 40.2608),1,Wednesday,Community Policing
828676579,17UV02631,12/07/2017 12:12:16 AM,CS-POSS-MARIJUANA,Description: CS-Poss-Marijuana,,1000 Block S GENEVA RD,,OREM,UT,,,40.2792,-111.73,12/10/2017 11:10:19 AM,12/20/2017 11:34:23 AM,POINT (-111.73 40.2792),0,Thursday,Drugs
829042166,17UV02675,12/11/2017 12:12:35 PM,PROPERTY-FOUND,Description: Property-Found,,UVLC,,UTAH VALLEY U,UT,,,40.2785,-111.713,12/15/2017 11:09:49 AM,12/24/2017 05:06:28 PM,POINT (-111.713 40.2785),12,Monday,Property Crime
79308239,11UV01287,08/31/2011 07:08:02 PM,SUSPICIOUS,Description: Suspicious,,1 Block ROUND,,UTAH VALLEY U,UT,,,40.2759107484,-111.7129167,09/07/2011 08:05:07 AM,09/12/2011 08:04:43 AM,POINT (-111.712917 40.275911),19,Wednesday,Community Policing
723751396,15UV00956,07/08/2015 03:07:10 PM,ALARM,Description: Alarm,,900 Block N GENEVA RD,,OREM,UT,,,40.3144,-111.735,07/12/2015 08:06:40 AM,07/19/2015 08:16:08 AM,POINT (-111.735 40.3144),15,Wednesday,Alarm
351851336,14UV00134,01/24/2014 03:01:16 PM,AGENCY ASSIST,Description: Agency Assist,,1100 Block S 1480 WEST ST,,OREM,UT,,,40.2751,-111.731,01/31/2014 09:03:38 AM,02/05/2014 09:02:10 AM,POINT (-111.731 40.2751),15,Friday,Community Policing
764652776,16UV00985,05/20/2016 02:05:42 AM,AGENCY ASSIST,Description: Agency Assist,,W CENTER ST & N GENEVA RD,,OREM,UT,,,40.2972,-111.734,07/11/2016 01:45:09 PM,07/11/2016 04:00:59 PM,POINT (-111.734 40.2972),2,Friday,Community Policing
759224836,16UV00923,05/09/2016 09:05:30 PM,AGENCY ASSIST,Description: Agency Assist,,1200 Block S SANDHILL RD,,OREM,UT,,,40.2738,-111.713,05/12/2016 05:45:27 AM,05/22/2016 08:06:45 AM,POINT (-111.713 40.2738),21,Monday,Community Policing
734891084,15UV01611,10/17/2015 07:10:48 PM,DRIVING UNDER INFLUENCE,Description: Driving Under Influence,,UVSTL,,UTAH VALLEY U,UT,,,40.2794,-111.715,10/23/2015 06:03:29 AM,10/30/2015 08:05:20 AM,POINT (-111.715 40.2794),19,Saturday,Traffic
403885451,14UV00449,03/31/2014 12:03:48 PM,AGENCY ASSIST,Description: Agency Assist,,600 Block S 1470 WEST ST,,OREM,UT,,,40.2852,-111.73,04/03/2014 08:14:25 AM,04/12/2014 08:03:35 AM,POINT (-111.73 40.2852),12,Monday,Community Policing
753184311,16UV00525,03/14/2016 03:03:15 PM,THEFT-PROPERTY-BICYCLE,Description: Theft-Property-Bicycle,,UVCR,,UTAH VALLEY U,UT,,,40.2819,-111.717,03/19/2016 05:37:01 AM,03/27/2016 08:06:49 AM,POINT (-111.717 40.2819),15,Monday,Theft
110408529,12UV00595,04/26/2012 08:04:31 PM,TRAFFIC OFFENSE,Description: Traffic Offense,,1 Block LVL,,UTAH VALLEY U,UT,,,40.276499,-111.7125,05/08/2012 08:01:27 AM,05/16/2012 08:01:17 AM,POINT (-111.7125 40.276499),20,Thursday,Traffic
742108434,15UV01944,12/18/2015 08:12:46 PM,PROPERTY-FOUND,Description: Property-Found,,UVSTL,,UTAH VALLEY U,UT,,,40.2794,-111.715,12/24/2015 07:01:15 AM,12/29/2015 09:08:41 AM,POINT (-111.715 40.2794),20,Friday,Property Crime
749673095,16UV00312,02/09/2016 03:02:52 PM,TRAFFIC ACCIDENT-HIT & RUN,Description: Traffic Accident-Hit & Run,,UVL6,,UTAH VALLEY U,UT,,,40.2813,-111.719,02/12/2016 06:44:45 AM,02/19/2016 09:07:00 AM,POINT (-111.719 40.2813),15,Tuesday,Traffic
735233981,15UV01640,10/23/2015 12:10:47 PM,ANIMAL PROBLEM,Description: Animal Problem,,UVL6,,UTAH VALLEY U,UT,,,40.2813,-111.719,10/27/2015 05:59:49 AM,11/05/2015 09:08:20 AM,POINT (-111.719 40.2813),12,Friday,Community Policing
62262747,11UV00074,01/11/2011 10:01:57 PM,SUSPICIOUS,Description: SUSPICIOUS,,1 Block ALUM,,UTAH VALLEY U,UT,,,40.2751207484,-111.7078867,04/11/2011 11:51:11 PM,06/14/2011 08:32:52 AM,POINT (-111.707887 40.275121),22,Tuesday,Community Policing
59504901,11UV00362,03/04/2011 06:03:26 PM,TRAFFIC ACCIDENT-NON REPORTABL,Description: TRAFFIC ACCIDENT-NON REPORTABL,,800 Block S COLLEGE DR,,OREM,UT,,,40.2824207484,-111.7239067,03/11/2011 08:57:10 AM,06/14/2011 08:32:55 AM,POINT (-111.723907 40.282421),18,Friday,Traffic
