column 1,address_1,case_number,city,clearance_type,country,created_at,day_of_week,hour_of_day,incident_datetime,incident_description,incident_id,incident_type_primary,latitude,location,longitude,parent_incident_type,state,updated_at,zip
2837,1 Block E 100 S,130099,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525193,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2838,1 Block E 100 S,130117,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525194,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2839,1 Block E 100 S,130095,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525195,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2840,1 Block E 100 S,130096,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525196,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2841,1 Block E 100 S,130113,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525197,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2842,1 Block E 100 S,130114,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525198,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2843,1 Block E 100 S,130110,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525199,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2844,1 Block E 100 S,130100,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525200,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2845,1 Block E 100 S,130102,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525201,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2846,1 Block E 100 S,130104,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525202,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2847,1 Block E 100 S,130118,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525203,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2848,1 Block E 100 S,130108,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525204,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2849,1 Block E 100 S,130115,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525205,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2850,1 Block E 100 S,130119,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525206,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2851,1 Block E 100 S,130097,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525207,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2852,1 Block E 100 S,130098,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525208,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2853,1 Block E 100 S,130111,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,0,01/07/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525209,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2854,1600 Block N MAIN,130085,NORTH LOGAN,,,11/12/2013 09:04:31 PM,Sunday,15,01/06/2013 03:39:00 PM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290525216,-ASSIST,41.7613594,"{'type': 'Point', 'coordinates': [-111.834275, 41.761359]}",-111.8342747,Other,UT,12/19/2013 02:05:56 PM,84341.0
2855,1 Block EAST 100 SOUTH,130103,SMITHFIELD,,,11/12/2013 09:04:31 PM,Sunday,11,01/06/2013 11:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290525217,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2856,1100 Block S MAIN,130082,SMITHFIELD,,,11/12/2013 09:04:31 PM,Sunday,0,01/06/2013 12:00:00 AM,"""TRAFFIC OFFENSE / SPEEDING, OTHER<br>CLEARED""",290525219,-TRAFFIC OFFENSE,41.8160814,"{'type': 'Point', 'coordinates': [-111.833117, 41.816081]}",-111.8331172,Traffic,UT,12/19/2013 02:05:56 PM,84335.0
2857,300 Block S MAIN,130083,SMITHFIELD,,,11/12/2013 09:04:31 PM,Sunday,0,01/06/2013 12:00:00 AM,HAZARDOUS MATERIALS / HAZARDOUS MATERIALS<br>CLEARED,290525220,-HAZARDOUS MATERIALS,41.8301602,"{'type': 'Point', 'coordinates': [-111.832821, 41.83016]}",-111.8328208,Emergency,UT,12/19/2013 02:05:56 PM,84335.0
2858,100 Block N 300 W,130078,SMITHFIELD,,,11/12/2013 09:04:31 PM,Saturday,19,01/05/2013 07:14:00 PM,"""DOMESTIC/FAMILY INCIDENT / OTHER FAMILY DISTURBANCE, NON-VIOLENT<br>CLEARED ADULT ARREST""",290525224,-DOMESTIC/FAMILY INCIDENT,41.8403559,"{'type': 'Point', 'coordinates': [-111.841012, 41.840356]}",-111.8410116,Family Offense,UT,12/19/2013 02:05:56 PM,84335.0
2859,100 Block E 520 S,130074,SMITHFIELD,,,11/12/2013 09:04:31 PM,Saturday,14,01/05/2013 02:32:00 PM,ANIMAL INCIDENT / STRAY<br>CLEARED,290525226,-ANIMAL INCIDENT,41.8254581,"{'type': 'Point', 'coordinates': [-111.827956, 41.825458]}",-111.8279561,Other,UT,12/19/2013 02:05:56 PM,84335.0
2860,1 Block EAST 100 SOUTH,130101,SMITHFIELD,,,11/12/2013 09:04:31 PM,Saturday,9,01/05/2013 09:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290525228,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2861,4000 Block NORTH MAIN,130070,HYDE PARK,,,11/12/2013 09:04:31 PM,Saturday,0,01/05/2013 12:00:00 AM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290525229,-ASSIST,41.806177,"{'type': 'Point', 'coordinates': [-111.834517, 41.806177]}",-111.834517,Other,UT,12/19/2013 02:05:56 PM,84318.0
2862,2100 Block W 5400 N,130075,CACHE COUNTY,,,11/12/2013 09:04:31 PM,Saturday,0,01/05/2013 12:00:00 AM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290525231,-ASSIST,41.8305112,"{'type': 'Point', 'coordinates': [-111.88692, 41.830511]}",-111.8869203,Other,UT,12/19/2013 02:05:56 PM,84335.0
2863,100 Block W 600 S,130071,SMITHFIELD,,,11/12/2013 09:04:31 PM,Saturday,0,01/05/2013 12:00:00 AM,TRAFFIC PROBLEM / TRAFFIC HAZARD<br>CLEARED,290525232,-TRAFFIC PROBLEM,41.8238447,"{'type': 'Point', 'coordinates': [-111.836171, 41.823845]}",-111.8361713,Traffic,UT,12/19/2013 02:05:56 PM,84335.0
2864,600 Block W 100 N,130073,SMITHFIELD,,,11/12/2013 09:04:31 PM,Saturday,0,01/05/2013 12:00:00 AM,COMMUNITY ORIENTED POLICING / DISTRICT INTERACTION<br>CLEARED,290525233,-COMMUNITY ORIENTED POLICING,41.8386275,"{'type': 'Point', 'coordinates': [-111.848836, 41.838628]}",-111.8488358,Community Policing,UT,12/19/2013 02:05:56 PM,84335.0
2865,1 Block N MAIN,130068,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,21,01/04/2013 09:42:00 PM,"""CONTROLLED SUBSTANCE / AMPHETAMINE, POSSESSION<br>CLEARED ADULT ARREST""",290525235,-CONTROLLED SUBSTANCE,41.8367689,"{'type': 'Point', 'coordinates': [-111.832652, 41.836769]}",-111.8326518,Drugs,UT,12/19/2013 02:05:56 PM,84335.0
2866,1 Block N MAIN,130069,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,21,01/04/2013 09:19:00 PM,WEAPONS OFFENSE / WEAPONS OFFENSES OTHER<br>CLEARED JUVENILE ARREST,290525236,-WEAPONS OFFENSE,41.8367689,"{'type': 'Point', 'coordinates': [-111.832652, 41.836769]}",-111.8326518,Weapons Offense,UT,12/19/2013 02:05:56 PM,84335.0
2867,300 Block E 300 S,130066,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,17,01/04/2013 05:56:00 PM,PUBLIC PEACE / DISORDERLY CONDUCT<br>CLEARED ADULT ARREST,290525238,-PUBLIC PEACE,41.8300377,"{'type': 'Point', 'coordinates': [-111.824368, 41.830038]}",-111.8243678,Disorder,UT,12/19/2013 02:05:56 PM,84335.0
2868,1 Block E 100 S,130063,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,16,01/04/2013 04:47:00 PM,ADMINISTRATION / OTHER DEPARTMENT ACTIVITIES<br>CLEARED,290525239,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2869,1 Block E 100 S,130062,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,16,01/04/2013 04:42:00 PM,ADMINISTRATION / OTHER DEPARTMENT ACTIVITIES<br>CLEARED,290525240,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2870,100 Block S 240 W,130047,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,13,01/04/2013 01:13:00 PM,COMPUTER CRIME / COMPUTER FRAUD<br>CLEARED,290525243,-COMPUTER CRIME,41.8330894,"{'type': 'Point', 'coordinates': [-111.839347, 41.833089]}",-111.8393468,Other,UT,12/19/2013 02:05:56 PM,84335.0
2871,1 Block E 100 S,130038,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,11,01/04/2013 11:31:00 AM,ADMINISTRATION / OTHER DEPARTMENT ACTIVITIES<br>CLEARED,290525245,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2872,1 Block E 100 S,130037,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,11,01/04/2013 11:09:00 AM,ATL / PERSON<br>CLEARED,290525246,-ATL,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Missing Person,UT,12/19/2013 02:05:56 PM,84335.0
2873,1 Block E 100 S,130036,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,11,01/04/2013 11:01:00 AM,ADMINISTRATION / INFORMATION<br>CLEARED,290525247,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2874,1 Block E 100 S,130035,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,10,01/04/2013 10:54:00 AM,ADMINISTRATION / CORRESPONDENCE<br>CLEARED,290525248,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2875,1 Block W 200 S,130034,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,10,01/04/2013 10:51:00 AM,TRAFFIC OFFENSE / BACKING VIOLATION<br>CLEARED,290525249,-TRAFFIC OFFENSE,41.8323951,"{'type': 'Point', 'coordinates': [-111.835428, 41.832395]}",-111.8354282,Traffic,UT,12/19/2013 02:05:56 PM,84335.0
2876,1 Block E 100 S,130033,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,10,01/04/2013 10:48:00 AM,ADMINISTRATION / CORRESPONDENCE<br>CLEARED,290525250,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2877,1 Block E 100 S,130030,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,9,01/04/2013 09:57:00 AM,ADMINISTRATION / CORRESPONDENCE<br>CLEARED,290525252,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2878,1 Block EAST 100 SOUTH,130044,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,9,01/04/2013 09:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290525254,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2879,1 Block E 100 S,130050,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525257,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2880,1 Block E 100 S,130040,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525258,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2881,1 Block E 100 S,130058,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525259,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2882,1 Block E 100 S,130061,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525260,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2883,1 Block E 100 S,130053,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525261,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2884,1 Block E 100 S,130059,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525262,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2885,1 Block E 100 S,130054,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525263,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2886,1 Block E 100 S,130056,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525264,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2887,1 Block E 100 S,130048,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525265,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2888,1 Block E 100 S,130046,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525266,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2889,1 Block E 100 S,130042,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525267,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2890,1 Block E 100 S,130049,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525268,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2891,1 Block E 100 S,130060,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525269,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2892,1 Block E 100 S,130057,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525270,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2893,1 Block E 100 S,130051,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525271,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2894,1 Block E 100 S,130052,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525272,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2895,1 Block E 100 S,130055,SMITHFIELD,,,11/12/2013 09:04:31 PM,Friday,0,01/04/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525273,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2896,1 Block S 200 W,130028,SMITHFIELD,,,11/12/2013 09:04:31 PM,Thursday,19,01/03/2013 07:01:00 PM,PROPERTY / DAMAGED<br>CLEARED,290525275,-PROPERTY,41.8350464,"{'type': 'Point', 'coordinates': [-111.838298, 41.835046]}",-111.8382983,Property Crime,UT,12/19/2013 02:05:56 PM,84335.0
2897,1 Block EAST 100 SOUTH,130020,SMITHFIELD,,,11/12/2013 09:04:31 PM,Thursday,7,01/03/2013 07:35:00 AM,ADMINISTRATION / INFORMATION<br>CLEARED,290525283,-ADMINISTRATION,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2898,1 Block E 100 S,130026,SMITHFIELD,,,11/12/2013 09:04:31 PM,Thursday,0,01/03/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525284,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2899,300 Block W 249 S,130018,SMITHFIELD,,,11/12/2013 09:04:31 PM,Wednesday,17,01/02/2013 05:45:00 PM,"""TRAFFIC CRASH / HIT/RUN, PRIVATE PROP DAMG<br>CLEARED""",290525286,-TRAFFIC CRASH,41.8418461,"{'type': 'Point', 'coordinates': [-111.840966, 41.841846]}",-111.8409663,Traffic,UT,12/19/2013 02:05:56 PM,84335.0
2900,600 Block WEST 100 NORTH,130014,SMITHFIELD,,,11/12/2013 09:04:31 PM,Wednesday,12,01/02/2013 12:00:00 PM,ANIMAL INCIDENT / DEAD ANIMAL<br>CLEARED,290525287,-ANIMAL INCIDENT,41.8386336,"{'type': 'Point', 'coordinates': [-111.850854, 41.838634]}",-111.8508541,Other,UT,12/19/2013 02:05:56 PM,84335.0
2901,300 Block NORTH MAIN,130010,SMITHFIELD,,,11/12/2013 09:04:31 PM,Wednesday,9,01/02/2013 09:00:00 AM,ANIMAL INCIDENT / STRAY<br>CLEARED,290525289,-ANIMAL INCIDENT,41.84397,"{'type': 'Point', 'coordinates': [-111.833267, 41.84397]}",-111.833267,Other,UT,12/19/2013 02:05:56 PM,84335.0
2902,1 Block E 100 S,130013,SMITHFIELD,,,11/12/2013 09:04:31 PM,Wednesday,0,01/02/2013 12:00:00 AM,ANIMAL INCIDENT / ANIMAL LICENSED<br>CLEARED,290525291,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2903,900 Block S MAIN,130015,SMITHFIELD,,,11/12/2013 09:04:31 PM,Wednesday,0,01/02/2013 12:00:00 AM,TRAFFIC OFFENSE / FOLLOWING TOO CLOSE<br>CLEARED,290525292,-TRAFFIC OFFENSE,41.8183852,"{'type': 'Point', 'coordinates': [-111.83307, 41.818385]}",-111.8330703,Traffic,UT,12/19/2013 02:05:56 PM,84335.0
2904,1 Block EAST 100 SOUTH,130009,SMITHFIELD,,,11/12/2013 09:04:31 PM,Tuesday,22,01/01/2013 10:30:00 PM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290525295,-ASSIST,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2905,500 Block NORTH 600 EAST,130008,SMITHFIELD,,,11/12/2013 09:04:31 PM,Tuesday,11,01/01/2013 11:30:00 AM,"""ANIMAL INCIDENT / ANIMAL CALL, OTHER<br>CLEARED""",290525296,-ANIMAL INCIDENT,41.8287754,"{'type': 'Point', 'coordinates': [-111.818372, 41.828775]}",-111.8183719,Other,UT,12/19/2013 02:05:56 PM,84335.0
2906,1 Block EAST 100 SOUTH,130007,SMITHFIELD,,,11/12/2013 09:04:31 PM,Tuesday,11,01/01/2013 11:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290525297,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
2907,300 Block E 400 S,126098,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,20,12/31/2012 08:02:00 PM,"""DOMESTIC/FAMILY INCIDENT / FAMILY ARGUMENT, VERBAL, NON-VIOLENT<br>CLEARED""",290525304,-DOMESTIC/FAMILY INCIDENT,41.8281768,"{'type': 'Point', 'coordinates': [-111.822435, 41.828177]}",-111.822435,Family Offense,UT,12/19/2013 02:05:56 PM,84335.0
2908,4100 Block N 1100 E,126093,HYDE PARK,,,11/12/2013 09:04:31 PM,Monday,14,12/31/2012 02:20:00 PM,ASSIST / ASSIST OTHER AGENCY<br>CLEARED,290525306,-ASSIST,41.8075753,"{'type': 'Point', 'coordinates': [-111.791274, 41.807575]}",-111.7912742,Other,UT,12/19/2013 02:05:56 PM,84318.0
2909,1 Block EAST 100 SOUTH,126096,SMITHFIELD,,,11/12/2013 09:04:31 PM,Monday,9,12/31/2012 09:00:00 AM,ANIMAL INCIDENT / KENNEL INSPECTION<br>CLEARED,290525307,-ANIMAL INCIDENT,41.8344113,"{'type': 'Point', 'coordinates': [-111.831273, 41.834411]}",-111.8312734,Other,UT,12/19/2013 02:05:56 PM,84335.0
